invoice_no,account_name,branch_code,pharmacy_id,alias_id,supplier_code,match_score,match_method,match_status,entry_date,total_after_discount,record_state
301681,El hSifa Mall,727,,,,0.0,unmatched,UNMATCHED,20012025,5792.82,CLSD
301683,el El Zahraa Faisal,778,,,,0.0,unmatched,UNMATCHED,05012025,3448.06,
301684,GoldenC ae 04,722,,,,0.0,unmatched,UNMATCHED,05012025,3071.0,CLSD
301688,PH MISR HARAM,743,,,,0.0,unmatched,UNMATCHED,19-Jan-2025,1029.91,
301692,Angel Montaza,720,,,,0.0,unmatched,UNMATCHED,13-Jan-2025,3558.62,
301704,PH MIA MARG Main Road,735,,,,0.0,unmatched,UNMATCHED,01012025,3398.4,CLSD
301719,El-iMsr (2),717,,,,0.0,unmatched,UNMATCHED,17012025,2282.85,
301726,Union Pharm Branch 1,717,,,,0.0,unmatched,UNMATCHED,04012025,1387.59,CLSD
301754,el El Hokama Nasr635,711,,,,0.0,unmatched,UNMATCHED,13012025,1033.09,CLSD
301760,El-alhpa phaarma nasr Station St.,771,,,,0.0,unmatched,UNMATCHED,12012025,986.78,
301776,el Health Gate Nasr Main Road,721,,,,0.0,unmatched,UNMATCHED,13012025,1978.04,CLSD
301788,El-el ohama Mall,712,,,,0.0,unmatched,UNMATCHED,19-Jan-2025,1471.55,
301806,PH Blue Wave Banha,747,,,,0.0,unmatched,UNMATCHED,02012025,702.66,
301812,Al Amal 011,742,,,,0.0,unmatched,UNMATCHED,20012025,1811.73,
301814,P/hBETTER LIFE-A,765,,,,0.0,unmatched,UNMATCHED,04012025,2023.68,CLSD
301816,EL union pharm br.2,782,,,,0.0,unmatched,UNMATCHED,06012025,1594.09,CLSD
301820,el SUNRISE Branch 2,730,,,,0.0,unmatched,UNMATCHED,14012025,5221.03,
301835,Ph/Angel Nasr br.2,746,,,,0.0,unmatched,UNMATCHED,23012025,7689.81,CLSD
301851,PH Al Amal Nasr Branch 1,723,,,,0.0,unmatched,UNMATCHED,09012025,2935.28,
301852,Ph/EL FARABY NASR,716,,,,0.0,unmatched,UNMATCHED,28-Jan-2025,3571.65,CLSD
301857,EL union pharm montaz aBranch 2,742,,,,0.0,unmatched,UNMATCHED,11012025,928.08,CLSD
301858,PY/UNION PHARM MONTAZA-A871,757,,,,0.0,unmatched,UNMATCHED,06012025,793.5,CLSD
301859,better life nasr Branch 1,745,,,,0.0,unmatched,UNMATCHED,27-Jan-2025,3257.71,
301866,el El Baraka Obour,752,,,,0.0,unmatched,UNMATCHED,25012025,2494.41,
301877,Ph/Mira Agami,780,,,,0.0,unmatched,UNMATCHED,27012025,2432.98,
301887,Ph/Dr Medhat Faiasl 011875,731,,,,0.0,unmatched,UNMATCHED,09012025,8712.68,CLSD
301888,El Hokama Smouha (2),716,,,,0.0,unmatched,UNMATCHED,04012025,3965.19,
301893,el hokama banha 04665,782,,,,0.0,unmatched,UNMATCHED,26012025,3015.98,
301894,el Al Nozha Faisal,759,,,,0.0,unmatched,UNMATCHED,27012025,3057.76,
301906,PY/Al Amal 011,781,,,,0.0,unmatched,UNMATCHED,25012025,7479.93,CLSD
301907,A AMAL (2),738,,,,0.0,unmatched,UNMATCHED,25012025,1605.22,
301913,el faraby 04,763,,,,0.0,unmatched,UNMATCHED,21012025,7613.87,CLSD
301916,el SEHA FIRST FAISAL820,760,,,,0.0,unmatched,UNMATCHED,21012025,1209.7,
301929,FAMILY NOZHA Main Road,747,,,,0.0,unmatched,UNMATCHED,16012025,4222.94,CLSD
301931,PY/Family Nozha-A,748,,,,0.0,unmatched,UNMATCHED,15012025,1558.48,CLSD
301945,Ph/Alpha Pharma-A,704,,,,0.0,unmatched,UNMATCHED,28012025,3074.78,
301951,PH El Shifa Hlewan 04,708,,,,0.0,unmatched,UNMATCHED,20012025,935.04,CLSD
301953,GREEN LEAF br.2,743,,,,0.0,unmatched,UNMATCHED,15012025,2668.31,CLSD
301955,green leaf,740,,,,0.0,unmatched,UNMATCHED,15012025,4944.51,
301967,PH EL NASR IMBABA Station St.45,756,,,,0.0,unmatched,UNMATCHED,09012025,3297.27,CLSD
301973,Elite Oct ity 0011511,772,,,,0.0,unmatched,UNMATCHED,21012025,5413.32,CLSD
301978,seha first faisal br.2,781,,,,0.0,unmatched,UNMATCHED,11012025,5224.38,
301994,metro,752,,,,0.0,unmatched,UNMATCHED,25012025,2215.16,
302000,Ph/El Zaraa Nozha 011,758,,,,0.0,unmatched,UNMATCHED,08012025,8115.48,CLSD
302026,Blue Wave Smouha (2),716,,,,0.0,unmatched,UNMATCHED,11012025,4873.91,CLSD
302034,angel obour Branch 2,778,,,,0.0,unmatched,UNMATCHED,14012025,4090.92,CLSD
302039,el hope faisal 011,771,,,,0.0,unmatched,UNMATCHED,10012025,6229.88,
302046,el Life Line Helwaan Branch 1,754,,,,0.0,unmatched,UNMATCHED,19012025,1513.54,CLSD
302064,omega rehab view 04,726,,,,0.0,unmatched,UNMATCHED,08012025,2947.68,
302068,PH green leaf mohandessin (2),704,,,,0.0,unmatched,UNMATCHED,28012025,2284.92,
302069,NILE CARE MOHANDESSI N04,710,,,,0.0,unmatched,UNMATCHED,20012025,5734.46,
302073,EL Pharma Plus,761,,,,0.0,unmatched,UNMATCHED,08012025,5477.44,
302079,PH Salamtek Mohandessin Mall,702,,,,0.0,unmatched,UNMATCHED,05012025,2822.41,CLSD
302086,ALPHA PHAARMA674,738,,,,0.0,unmatched,UNMATCHED,12-Jan-2025,2095.32,CLSD
302091,sar care,777,,,,0.0,unmatched,UNMATCHED,05012025,10339.05,CLSD
302099,Ph/El Tourath Mohanedssin-A,743,,,,0.0,unmatched,UNMATCHED,18-Jan-2025,5711.27,CLSD
302106,el El Faraby Mall,713,,,,0.0,unmatched,UNMATCHED,19012025,3288.35,
302133,EL TOURTAH,731,,,,0.0,unmatched,UNMATCHED,12012025,2359.72,
302137,PH/LIFE LINE WH-244,708,,,,0.0,unmatched,UNMATCHED,25012025,5921.84,CLSD
302146,Ph/HEALTH GATE-A,700,,,,0.0,unmatched,UNMATCHED,05012025,5269.43,CLSD
302148,EL Angel (2),760,,,,0.0,unmatched,UNMATCHED,14012025,3637.87,
302166,PH union pharm smouha Branch 1,761,,,,0.0,unmatched,UNMATCHED,19-Jan-2025,1234.73,CLSD
302167,nile care mohandessin 04,751,,,,0.0,unmatched,UNMATCHED,08-Jan-2025,2113.89,CLSD
302169,Angel Nozha Brnach 2,703,,,,0.0,unmatched,UNMATCHED,03012025,1933.49,CLSD
302170,FAMILY HELWAN 6th Zone,745,,,,0.0,unmatched,UNMATCHED,25012025,2130.59,CLSD
302171,PY/Omega (2)659,774,,,,0.0,unmatched,UNMATCHED,06012025,3746.42,
302173,El-Omega Branch 1665,767,,,,0.0,unmatched,UNMATCHED,20012025,3820.44,
302184,dr medhat mohandessin Mall562,707,,,,0.0,unmatched,UNMATCHED,01012025,1210.56,CLSD
302185,PH star are helwan-A,725,,,,0.0,unmatched,UNMATCHED,07012025,2472.8,
302190,EL El Nasr BBranch 1,755,,,,0.0,unmatched,UNMATCHED,08012025,1430.87,
302195,EL Better Life Agami Branch 1,776,,,,0.0,unmatched,UNMATCHED,07-Jan-2025,4954.75,
302203,Star Care oMntaza-A,723,,,,0.0,unmatched,UNMATCHED,16-Jan-2025,5336.78,
302206,Ph/Al Nozha,745,,,,0.0,unmatched,UNMATCHED,19012025,2332.31,CLSD
302213,PH Blu eWave Mohandessin Station St.,722,,,,0.0,unmatched,UNMATCHED,26012025,1767.9,
302226,Salamtek Mohandessin Main Road483,727,,,,0.0,unmatched,UNMATCHED,20012025,11225.48,
302228,El-El Shifaa Dokki Station St.,715,,,,0.0,unmatched,UNMATCHED,01012025,5075.33,CLSD
302236,PY/El Nasr Obour 04,761,,,,0.0,unmatched,UNMATCHED,11-Feb-2025,3972.37,CLSD
302241,PhOmega Smouha 04,709,,,,0.0,unmatched,UNMATCHED,20022025,5741.21,CLSD
302242,AL NOZHA SMOUHA Main Rod242,754,,,,0.0,unmatched,UNMATCHED,27022025,3290.06,
302244,Ph/METRO AGAMI-A,757,,,,0.0,unmatched,UNMATCHED,08022025,735.55,CLSD
302257,EL Life Line Helwa n04,755,,,,0.0,unmatched,UNMATCHED,01022025,2741.23,CLSD
302258,life ine helwan (2),782,,,,0.0,unmatched,UNMATCHED,10022025,3378.48,
302263,El-Health Gate Smouha 6th Zone,718,,,,0.0,unmatched,UNMATCHED,03022025,5377.6,CLSD
302268,EL El Shifa Smouha br.2,722,,,,0.0,unmatched,UNMATCHED,02-Feb-2025,3247.38,CLSD
302272,AlAmal0 11,708,,,,0.0,unmatched,UNMATCHED,04022025,1545.56,CLSD
302274,Ph/AL AMAL 04,725,,,,0.0,unmatched,UNMATCHED,09022025,2800.31,
302292,PY/METRO SMOUHA Mall,764,,,,0.0,unmatched,UNMATCHED,15022025,5331.78,
302293,Ph/FAMILY DOKKI 04,730,,,,0.0,unmatched,UNMATCHED,13022025,4482.97,CLSD
302301,PH CARE 24 SEVE Branch 2,701,,,,0.0,unmatched,UNMATCHED,08022025,2599.71,CLSD
302303,Ph/LIFE LINE SMOUHA br.2,763,,,,0.0,unmatched,UNMATCHED,01-Feb-2025,2486.95,CLSD
302305,el El Shifa Dokki Station St.,779,,,,0.0,unmatched,UNMATCHED,04-Feb-2025,1237.79,
302312,Phh/Al Amal-A,739,,,,0.0,unmatched,UNMATCHED,20022025,4794.88,
302323,el El Zaahaa Smouha 011,762,,,,0.0,unmatched,UNMATCHED,18-Feb-2025,5828.11,CLSD
302324,el El Zahraa Smouha,708,,,,0.0,unmatched,UNMATCHED,28022025,7454.38,
302328,El Hokama 04,754,,,,0.0,unmatched,UNMATCHED,10022025,1068.84,CLSD
302333,FAMILY 011,718,,,,0.0,unmatched,UNMATCHED,25022025,6459.78,CLSD
302339,MIRA MARG Branch 2,734,,,,0.0,unmatched,UNMATCHED,21022025,3735.65,CLSD
302351,el elite0 11,748,,,,0.0,unmatched,UNMATCHED,07022025,2921.49,CLSD
302355,el al amal shubra,736,,,,0.0,unmatched,UNMATCHED,11022025,2431.33,
302359,EL El Baraka-A,751,,,,0.0,unmatched,UNMATCHED,23022025,2410.76,
302362,PH Angel,702,,,,0.0,unmatched,UNMATCHED,02-Feb-2025,2164.81,
302364,PY/DR MEDHAT Branch 1,748,,,,0.0,unmatched,UNMATCHED,04022025,6664.66,
302371,metro smouha (2)699,706,,,,0.0,unmatched,UNMATCHED,04-Feb-2025,2091.05,CLSD
302381,EL eliite gami-A,722,,,,0.0,unmatched,UNMATCHED,01022025,2619.36,CLSD
302388,EL Sunrise,726,,,,0.0,unmatched,UNMATCHED,08022025,2638.87,CLSD
302389,El-SUNRISE 6th Zone,752,,,,0.0,unmatched,UNMATCHED,22022025,3022.02,CLSD
302398,P/hMIRA,766,,,,0.0,unmatched,UNMATCHED,19022025,1355.7,CLSD
302401,Ph/Elite Agami,760,,,,0.0,unmatched,UNMATCHED,21022025,1979.86,CLSD
302403,El-Al Amal Maadi 011,711,,,,0.0,unmatched,UNMATCHED,02022025,2397.49,CLSD
302409,El-Misr Helwan-A,706,,,,0.0,unmatched,UNMATCHED,24022025,8882.18,CLSD
302414,PY/EL HOKAMA SMOUHA Main Road,716,,,,0.0,unmatched,UNMATCHED,21022025,3468.87,
302423,OMEGAS MOUHA WH-530,741,,,,0.0,unmatched,UNMATCHED,05022025,1220.79,
302426,PH sunrise,732,,,,0.0,unmatched,UNMATCHED,19022025,1110.44,
302431,ALPHA PHARAM SQUARE Mall,775,,,,0.0,unmatched,UNMATCHED,03022025,2586.38,
302435,METRO SMOUHA Branch 2,768,,,,0.0,unmatched,UNMATCHED,10022025,2587.65,
302436,PY/MISR Main Road979,773,,,,0.0,unmatched,UNMATCHED,13022025,6299.11,
302437,PY/MISSR 04,748,,,,0.0,unmatched,UNMATCHED,06022025,3623.35,
302443,PH sunrrise smouha Branch 2623,718,,,,0.0,unmatched,UNMATCHED,24022025,10480.89,
302446,HOPE SMOOUHA,708,,,,0.0,unmatched,UNMATCHED,19022025,3282.42,
302448,EL Misr mSouha Branch 2,759,,,,0.0,unmatched,UNMATCHED,08022025,2694.69,CLSD
302462,El Zahraa Oct City-A939,748,,,,0.0,unmatched,UNMATCHED,12022025,3766.64,
302463,PY/El Zahraa Oct City286,775,,,,0.0,unmatched,UNMATCHED,07022025,2062.37,
302469,El Hokama ranch 1,719,,,,0.0,unmatched,UNMATCHED,21022025,1807.7,CLSD
302471,EL Alpha Pharma br.2,751,,,,0.0,unmatched,UNMATCHED,02-Feb-2025,5459.0,
302476,PY/Star aCre,769,,,,0.0,unmatched,UNMATCHED,23022025,3712.31,
302490,Unon Pharm (2),746,,,,0.0,unmatched,UNMATCHED,15022025,6136.16,CLSD
302491,el EL NASR NOZHA br.2,776,,,,0.0,unmatched,UNMATCHED,28022025,996.63,
302500,El-MISR br.2,705,,,,0.0,unmatched,UNMATCHED,24022025,2012.09,CLSD
302501,PY/Mis rMall,765,,,,0.0,unmatched,UNMATCHED,25022025,4553.97,CLSD
302504,el STAR CARE NASR Branch 1,731,,,,0.0,unmatched,UNMATCHED,28022025,2396.01,
302506,el baraka rehab view-A,770,,,,0.0,unmatched,UNMATCHED,21022025,771.16,
302507,El Baraka Rehab View Branch 1948,767,,,,0.0,unmatched,UNMATCHED,01022025,1742.27,
302518,Misr Brnch 1,743,,,,0.0,unmatched,UNMATCHED,14022025,4444.54,
302523,E-lEl Nas Nasr 011,713,,,,0.0,unmatched,UNMATCHED,04022025,1355.33,
302526,Salamtek Nasr,719,,,,0.0,unmatched,UNMATCHED,12022025,4409.58,
302528,EL Salamtek Nasr 6th Zone,781,,,,0.0,unmatched,UNMATCHED,25022025,3479.08,
302529,Salamtek Nasr,729,,,,0.0,unmatched,UNMATCHED,19022025,2053.95,
302548,El Faraby Nas rMall,773,,,,0.0,unmatched,UNMATCHED,09022025,6695.31,
302571,MEETRO NASR Mall,755,,,,0.0,unmatched,UNMATCHED,19-Feb-2025,1885.26,
302572,Ph/METRO NASR br.2,701,,,,0.0,unmatched,UNMATCHED,19-Feb-2025,5361.69,
302582,EL Goldden Care Oct City 04,776,,,,0.0,unmatched,UNMATCHED,22022025,2530.42,CLSD
302587,ELITE NASR 6th Zone,742,,,,0.0,unmatched,UNMATCHED,25022025,7357.18,
302590,EL Al Amal br.2,757,,,,0.0,unmatched,UNMATCHED,16022025,774.67,
302594,El-el shfia nasr Mall313,726,,,,0.0,unmatched,UNMATCHED,14022025,2796.8,
302595,EL Nile Care gAami 04,777,,,,0.0,unmatched,UNMATCHED,24022025,1211.84,CLSD
302603,el Hope Agami 04,777,,,,0.0,unmatched,UNMATCHED,16022025,1364.84,CLSD
302605,CITYC ARE ASR,755,,,,0.0,unmatched,UNMATCHED,03022025,5896.42,CLSD
302629,SUNRISE NASR Brranch 1,710,,,,0.0,unmatched,UNMATCHED,24022025,1546.05,CLSD
302635,PY/SUNRIISE Branch 2,700,,,,0.0,unmatched,UNMATCHED,11022025,4890.22,
302647,Ph/blue wave banha-A,738,,,,0.0,unmatched,UNMATCHED,20022025,3859.47,CLSD
302656,Al Amal 011,719,,,,0.0,unmatched,UNMATCHED,02022025,2062.9,CLSD
302669,Care 24 Seven 6thZ one750,768,,,,0.0,unmatched,UNMATCHED,13022025,3247.96,
302673,El-Al Amaal Haram 04,773,,,,0.0,unmatched,UNMATCHED,06022025,2316.12,
302684,AL NOZH ANASR 6th Zone,712,,,,0.0,unmatched,UNMATCHED,19022025,1757.51,
302687,El-mira smoua (2),768,,,,0.0,unmatched,UNMATCHED,23022025,4671.27,CLSD
302695,el GREEN LEAF SQUARE (2),727,,,,0.0,unmatched,UNMATCHED,08-Feb-2025,4211.12,CLSD
302706,El Shifa Square894,727,,,,0.0,unmatched,UNMATCHED,01022025,4825.17,
302714,el EL TOURATH 6th Zone,761,,,,0.0,unmatched,UNMATCHED,10022025,3784.62,
302723,Sunrise Nasr 0428,707,,,,0.0,unmatched,UNMATCHED,08-Feb-2025,2544.39,
302726,EL BETTER LIFE NASR StationS t.,725,,,,0.0,unmatched,UNMATCHED,08022025,3558.65,
302728,Ph/Metro Nasr Main Road,779,,,,0.0,unmatched,UNMATCHED,12022025,5484.95,CLSD
302734,Metro 011,742,,,,0.0,unmatched,UNMATCHED,23-Feb-2025,1425.59,CLSD
302735,EL Green Leaf Faisal Mall,708,,,,0.0,unmatched,UNMATCHED,25022025,3503.31,
302740,el GOLDEN CARE,742,,,,0.0,unmatched,UNMATCHED,22022025,1698.18,CLSD
302741,PH SALAMTEK WH-848,713,,,,0.0,unmatched,UNMATCHED,07022025,4548.46,
302742,PY/Family Faisa-A,739,,,,0.0,unmatched,UNMATCHED,11022025,1570.22,CLSD
302748,EL BARAKA REHAB VIEW-A,750,,,,0.0,unmatched,UNMATCHED,09022025,8744.75,
302750,El-Mria Agami-A,745,,,,0.0,unmatched,UNMATCHED,22022025,4166.14,CLSD
302752,EL el faraby oct city,782,,,,0.0,unmatched,UNMATCHED,08022025,2387.03,
302754,FAMILY rb.2,703,,,,0.0,unmatched,UNMATCHED,25022025,1560.56,
302759,PH ebn sina faisal Branch 1,750,,,,0.0,unmatched,UNMATCHED,02022025,2492.23,
302763,El-El Hokama Smouha,768,,,,0.0,unmatched,UNMATCHED,01022025,3648.86,CLSD
302770,El Hokama Faisal Mall,723,,,,0.0,unmatched,UNMATCHED,04022025,5195.8,
302776,EL Nile Care br.2,751,,,,0.0,unmatched,UNMATCHED,21022025,894.07,CLSD
302778,El-nile care  Station St.258,758,,,,0.0,unmatched,UNMATCHED,27022025,2945.6,
302784,AL AMAL (2),743,,,,0.0,unmatched,UNMATCHED,22022025,5874.55,CLSD
302785,El Zahraa Agami (2),752,,,,0.0,unmatched,UNMATCHED,01022025,1285.49,
302793,Ph/el baraka Main Road,781,,,,0.0,unmatched,UNMATCHED,16-Feb-2025,1492.43,CLSD
302802,El-Al Nozha Smouha 04,781,,,,0.0,unmatched,UNMATCHED,23-Feb-2025,6113.52,CLSD
302803,El-dr medhat 04,755,,,,0.0,unmatched,UNMATCHED,15022025,1914.36,
302804,el dr medhat Mall,756,,,,0.0,unmatched,UNMATCHED,15022025,1460.08,
302807,EL Seha First Faisal 04,729,,,,0.0,unmatched,UNMATCHED,02022025,2577.32,CLSD
302809,EL Seha First Faisal 04,750,,,,0.0,unmatched,UNMATCHED,09022025,5220.34,
302811,CITY CARE HARAM Branch 2,780,,,,0.0,unmatched,UNMATCHED,18022025,2161.24,
302813,city care haram ranch 2,737,,,,0.0,unmatched,UNMATCHED,18022025,3539.41,
302821,family nozha,766,,,,0.0,unmatched,UNMATCHED,21022025,2556.26,
302822,family nozha,776,,,,0.0,unmatched,UNMATCHED,08022025,1207.79,
302823,PY/Family Nozha-A,744,,,,0.0,unmatched,UNMATCHED,24-Feb-2025,3966.69,CLSD
302831,Ph/salamtek Branhc 1,747,,,,0.0,unmatched,UNMATCHED,05022025,6284.05,
302838,El-elite faisal Branch 1,701,,,,0.0,unmatched,UNMATCHED,02022025,4989.16,
302855,El-NILE CARE FAISA-LA,762,,,,0.0,unmatched,UNMATCHED,17022025,2165.73,
302867,PY/sunrsie (2),772,,,,0.0,unmatched,UNMATCHED,09022025,8356.45,
302876,EL PHARMA WH-6,713,,,,0.0,unmatched,UNMATCHED,21-Feb-2025,3024.49,CLSD
302877,PH Life Line Rehab View Mall,775,,,,0.0,unmatched,UNMATCHED,13022025,4498.0,
302882,EL Silver Care Faisal-A,703,,,,0.0,unmatched,UNMATCHED,10022025,3031.25,CLSD
302894,PH Metro Mall182,762,,,,0.0,unmatched,UNMATCHED,14022025,917.14,
302896,EL ZAHRAA NOZHA Station St.,706,,,,0.0,unmatched,UNMATCHED,27022025,1247.31,
302897,El Zahraa Nozha Branch 2,748,,,,0.0,unmatched,UNMATCHED,21022025,4179.12,CLSD
302898,El Nasr Helwan(2),723,,,,0.0,unmatched,UNMATCHED,10022025,1769.15,CLSD
302909,STAR  CARE-A,717,,,,0.0,unmatched,UNMATCHED,18022025,1033.39,CLSD
302913,EL Meto Faisal (2)424,775,,,,0.0,unmatched,UNMATCHED,07-Feb-2025,2382.37,
302914,EL mira agammi Branch 1,750,,,,0.0,unmatched,UNMATCHED,12022025,6162.9,
302916,El-Family Faisal Branch 1,776,,,,0.0,unmatched,UNMATCHED,10022025,3162.54,CLSD
302923,el HOPE Mall,704,,,,0.0,unmatched,UNMATCHED,19022025,5919.44,CLSD
302925,PH SEHA FIST DOKKI (2),782,,,,0.0,unmatched,UNMATCHED,13022025,2035.76,CLSD
302929,Ebn Sina Faisal,776,,,,0.0,unmatched,UNMATCHED,15022025,2874.76,
302932,EL al nozha br.2,731,,,,0.0,unmatched,UNMATCHED,20022025,2951.55,
302951,El-EL HOKAMA 6th Zone,706,,,,0.0,unmatched,UNMATCHED,22022025,2008.49,
302952,El Hokama 04,760,,,,0.0,unmatched,UNMATCHED,13-Feb-2025,2828.26,CLSD
302960,El-mira banha Station St.,731,,,,0.0,unmatched,UNMATCHED,27022025,2613.18,CLSD
302962,GOLDEN CARE WH-92,709,,,,0.0,unmatched,UNMATCHED,14022025,3975.05,CLSD
302964,PY/Sunrise Branch 1,743,,,,0.0,unmatched,UNMATCHED,09022025,4594.19,
302973,EL Ell Faraby-A,719,,,,0.0,unmatched,UNMATCHED,13022025,262.43,
302993,P/hFamily Mohandessin Branch 2571,769,,,,0.0,unmatched,UNMATCHED,01-Feb-2025,2349.46,
302996,misr mohandeessin br.2,768,,,,0.0,unmatched,UNMATCHED,10-Feb-2025,2624.11,
302999,seha first dokki (2),763,,,,0.0,unmatched,UNMATCHED,17022025,8938.0,CLSD
303005,omega nohza-A,702,,,,0.0,unmatched,UNMATCHED,28022025,1943.83,
303006,El-ngel Helwan,727,,,,0.0,unmatched,UNMATCHED,20022025,4098.97,
303022,Pharma Plus,743,,,,0.0,unmatched,UNMATCHED,22022025,3263.54,
303025,PH Al Amal Mohanndessin 6th Zone308,780,,,,0.0,unmatched,UNMATCHED,27022025,1125.15,CLSD
303030,LIFE LIEN 011,733,,,,0.0,unmatched,UNMATCHED,21022025,1063.91,CLSD
303038,Ph/el hokama Main Road,722,,,,0.0,unmatched,UNMATCHED,11022025,4132.79,
303044,Ph/Nile Care Mohandessin Main Road551,750,,,,0.0,unmatched,UNMATCHED,25022025,2906.66,CLSD
303055,PH El Tourath Mohandessin Branch 1,747,,,,0.0,unmatched,UNMATCHED,14022025,3304.13,
303072,SUNRISE MOHANDESSIN 6th Zone507,746,,,,0.0,unmatched,UNMATCHED,18022025,2170.31,CLSD
303088,PY/Silver Care Maadi-A,775,,,,0.0,unmatched,UNMATCHED,04022025,1609.29,
303094,Care 24 Seven Mohandessin Branch 2354,709,,,,0.0,unmatched,UNMATCHED,19-Feb-2025,1901.39,CLSD
303112,EL AL NOZHA MONTAZA (2),736,,,,0.0,unmatched,UNMATCHED,18022025,1494.4,
303115,EL reen leaf br.2,758,,,,0.0,unmatched,UNMATCHED,19022025,2987.18,CLSD
303118,PH health gate br.2,778,,,,0.0,unmatched,UNMATCHED,22022025,3000.69,
303123,ala mal mohandessin (2),748,,,,0.0,unmatched,UNMATCHED,22022025,8893.84,
303124,PH AL AMAL MOHANDESSIN 04,754,,,,0.0,unmatched,UNMATCHED,06-Feb-2025,831.95,CLSD
303127,El-SunriseBranch 1,740,,,,0.0,unmatched,UNMATCHED,27022025,3609.6,CLSD
303130,El-better life 6th Zone,781,,,,0.0,unmatched,UNMATCHED,05022025,3751.91,
303132,mtro,745,,,,0.0,unmatched,UNMATCHED,05022025,5118.76,CLSD
303141,PHARMA PLUS MOHANDESSIN br.2,738,,,,0.0,unmatched,UNMATCHED,15022025,3932.98,
303159,el metro montaza Main Road,765,,,,0.0,unmatched,UNMATCHED,16022025,2709.12,CLSD
303162,PY/Staar Care715,709,,,,0.0,unmatched,UNMATCHED,27022025,5314.45,CLSD
303171,Ph/Health Gate,766,,,,0.0,unmatched,UNMATCHED,15022025,5058.78,CLSD
303172,el Omega 04,773,,,,0.0,unmatched,UNMATCHED,16-Feb-2025,5227.12,CLSD
303177,nileccare 011,727,,,,0.0,unmatched,UNMATCHED,10022025,1363.25,CLSD
303186,Ph/STAR CAREH ELWAN Mall,739,,,,0.0,unmatched,UNMATCHED,18022025,1285.93,CLSD
303196,EL ELITE MOHANDESSIN Branch 2687,758,,,,0.0,unmatched,UNMATCHED,27-Feb-2025,3257.21,CLSD
303198,life line mohandessin Sttation St.,753,,,,0.0,unmatched,UNMATCHED,05022025,3361.72,
303204,Angel Smouha Branch 1,732,,,,0.0,unmatched,UNMATCHED,18022025,3059.99,
303207,EL ELITE MOHADESSIN,751,,,,0.0,unmatched,UNMATCHED,18022025,3732.05,
303208,El-el farayb mohandessin Branch 2,745,,,,0.0,unmatched,UNMATCHED,09022025,7810.62,
303209,El-Pharma Plus Dokki Mall,753,,,,0.0,unmatched,UNMATCHED,09022025,6130.59,
303213,El-SUNIRSE-A,709,,,,0.0,unmatched,UNMATCHED,27022025,1783.21,CLSD
303226,PY/el hokama 011,727,,,,0.0,unmatched,UNMATCHED,01022025,6481.17,
303229,PY/OMEGA MOHANDESSIN Branch 1,727,,,,0.0,unmatched,UNMATCHED,27-Feb-2025,7029.39,
303232,Ebn Sina Imbbaba,742,,,,0.0,unmatched,UNMATCHED,18022025,3073.58,CLSD
303242,PH EL SHIFA DOKKIBranch 2,763,,,,0.0,unmatched,UNMATCHED,01022025,4864.0,
303245,el SUNRISE,744,,,,0.0,unmatched,UNMATCHED,23022025,2140.92,
303256,EL ZAHRAA SMOUHA-A,781,,,,0.0,unmatched,UNMATCHED,09032025,12106.53,
303261,PH Care 24 Seven Branch 2,717,,,,0.0,unmatched,UNMATCHED,05032025,2262.42,CLSD
303270,EL lifel ine helwan,743,,,,0.0,unmatched,UNMATCHED,19032025,1429.08,
303281,PH  Salamtek,704,,,,0.0,ambiguous_exact_name,AMBIGUOUS,11032025,3159.36,
303283,Ph/Hope Obour (2),760,,,,0.0,unmatched,UNMATCHED,07032025,3740.44,CLSD
303284,El-Hope Obour-A409,738,,,,0.0,unmatched,UNMATCHED,02032025,292.19,CLSD
303291,Ph/Golden Care Haram rb.2,710,,,,0.0,unmatched,UNMATCHED,21032025,2972.23,
303305,PH Blue Wave Mai nRoad,749,,,,0.0,unmatched,UNMATCHED,11032025,2997.35,CLSD
303307,EL Care 24 Seven Mall,714,,,,0.0,unmatched,UNMATCHED,24032025,3168.69,CLSD
303315,Ph/life line souha Mall,712,,,,0.0,unmatched,UNMATCHED,08032025,2096.45,CLSD
303317,EL EL ZAHRAA IMBABA (2),708,,,,0.0,unmatched,UNMATCHED,16032025,6644.39,CLSD
303327,PH/SUNRISSE OCT WH-457,714,,,,0.0,unmatched,UNMATCHED,09-Mar-2025,1542.91,
303341,Ph/Life Line gAami b.r2,770,,,,0.0,unmatched,UNMATCHED,06032025,6134.93,
303353,EL FARABY WH-483,736,,,,0.0,unmatched,UNMATCHED,26032025,5988.34,
303355,El-El Faraby Smouha Branch 2,729,,,,0.0,unmatched,UNMATCHED,18032025,464.72,
303358,El-El Zarhaa Agami,767,,,,0.0,unmatched,UNMATCHED,27032025,3680.38,CLSD
303360,Ph/EL TOURATH902,702,,,,0.0,unmatched,UNMATCHED,17032025,5705.65,
303363,misr Brancch 1248,707,,,,0.0,unmatched,UNMATCHED,05032025,2276.37,CLSD
303366,Elm-etro Main oad,777,,,,0.0,unmatched,UNMATCHED,11032025,1181.34,CLSD
303372,PH Angel,734,,,,0.0,unmatched,UNMATCHED,26032025,1986.81,
303376,heeealth gate square 04,751,,,,0.0,unmatched,UNMATCHED,03032025,5460.99,CLSD
