doc_no,account_ref,doc_date,doc_time,doc_type,line_count
304369,P:1272,16/04/2025,15:17,INV,12
304371,P:1274,23/04/2025,15:34,INV,9
304374,P:1287,15/04/2025,18:03,INV,15
304375,P:1289,13/04/2025,13:40,INV,4
304380,P:1292,01/04/2025,11:09,INV,5
304382,P:1296,23/04/2025,13:34,INV,4
304384,P:1297,19/04/2025,11:02,INV,11
304385,P:1297,26/04/2025,11:56,INV,9
304386,P:1297,24/04/2025,16:19,INV,10
304387,P:1300,08/04/2025,13:28,INV,12
304388,P:1300,11/04/2025,15:09,INV,5
304390,P:1302,02/04/2025,12:21,INV,7
304391,P:1302,12/04/2025,15:34,INV,3
304392,P:1302,16/04/2025,10:18,INV,3
9304392,P:1302,16/04/2025,16:18,CR,2
304393,P:1304,03/04/2025,10:55,INV,7
304394,P:1304,18/04/2025,08:45,INV,6
304396,P:1305,05/04/2025,10:04,INV,7
304397,P:1305,05/04/2025,13:51,INV,4
304398,P:1305,12/04/2025,09:37,INV,7
304399,P:1307,13/04/2025,09:44,INV,12
304400,P:1313,17/04/2025,11:43,INV,3
304401,P:1314,24/04/2025,10:07,INV,2
304405,P:1321,05/04/2025,09:08,INV,6
304408,P:1328,22/04/2025,10:15,INV,11
304410,P:1328,03/04/2025,12:38,INV,9
304411,P:1329,22/04/2025,12:19,INV,6
304413,P:1329,02/04/2025,09:02,INV,5
9304413,P:1329,02/04/2025,15:02,CR,2
304418,P:1335,01/04/2025,08:53,INV,4
9304418,P:1335,01/04/2025,13:53,CR,2
304427,P:1347,27/04/2025,13:20,INV,7
304430,P:1350,13/04/2025,14:46,INV,4
304431,P:1350,14/04/2025,16:48,INV,6
304433,P:1355,14/04/2025,13:09,INV,4
304434,P:1357,28/04/2025,08:17,INV,10
304437,P:1363,05/04/2025,08:17,INV,6
304438,P:1370,22/04/2025,16:17,INV,4
304441,P:1373,20/04/2025,14:49,INV,8
304442,P:1373,03/04/2025,10:28,INV,5
304444,P:1376,25/04/2025,12:14,INV,12
304445,P:1376,27/04/2025,10:18,INV,6
304446,P:1376,18/04/2025,16:28,INV,6
304447,P:1379,20/04/2025,12:46,INV,6
304449,P:1382,25/04/2025,10:05,INV,4
304451,P:1387,15/04/2025,14:06,INV,5
304452,P:1387,24/04/2025,11:33,INV,9
304453,P:1387,23/04/2025,11:57,INV,9
304454,P:1388,25/04/2025,11:57,INV,6
304456,P:1392,22/04/2025,13:46,INV,9
304460,P:1394,09/04/2025,12:51,INV,7
304461,P:1394,16/04/2025,11:11,INV,8
304463,P:1400,14/04/2025,13:30,INV,3
304464,P:1402,27/04/2025,12:25,INV,5
304465,P:1403,14/04/2025,13:10,INV,3
304467,P:1403,19/04/2025,08:52,INV,5
304468,P:1403,07/04/2025,14:12,INV,7
304469,P:1405,16/04/2025,12:10,INV,11
304471,P:1406,16/04/2025,12:38,INV,4
304474,P:1406,27/04/2025,09:42,INV,9
304475,P:1406,04/04/2025,15:00,INV,7
304478,P:1408,04/04/2025,13:15,INV,7
304480,P:1411,20/04/2025,11:26,INV,7
304481,P:1414,18/04/2025,12:00,INV,7
304482,P:1415,02/04/2025,09:48,INV,4
304483,P:1418,26/04/2025,11:19,INV,6
304484,P:1420,26/04/2025,08:52,INV,4
304485,P:1420,08/04/2025,16:45,INV,4
304487,P:1420,10/04/2025,14:56,INV,3
304492,P:1434,21/04/2025,11:39,INV,9
304493,P:1434,20/04/2025,13:57,INV,7
304495,P:1443,23/04/2025,12:26,INV,7
304496,P:1443,23/04/2025,08:01,INV,10
304497,P:1443,22/04/2025,08:55,INV,6
304498,P:1444,26/04/2025,09:23,INV,2
304499,P:1445,15/04/2025,15:47,INV,5
304502,P:1457,09/04/2025,15:35,INV,6
304504,P:1461,20/04/2025,15:02,INV,5
304505,P:1462,23/04/2025,13:34,INV,10
304507,P:1464,22/04/2025,08:07,INV,9
304509,P:1467,06/04/2025,11:54,INV,5
304510,P:1467,18/04/2025,15:40,INV,7
304513,P:1469,22/04/2025,12:53,INV,10
304514,P:1471,08/04/2025,10:51,INV,9
304516,P:1475,15/04/2025,12:41,INV,4
304518,P:1477,13/04/2025,13:23,INV,11
304519,P:1478,20/04/2025,08:00,INV,2
304520,P:1478,08/04/2025,15:56,INV,8
304522,P:1482,28/04/2025,12:03,INV,4
304523,P:1485,25/04/2025,08:32,INV,12
304524,P:1488,12/04/2025,11:22,INV,6
304525,P:1489,24/04/2025,16:40,INV,4
304528,P:1495,15/04/2025,11:15,INV,4
304529,P:1496,05/04/2025,12:51,INV,10
304530,P:1498,11/04/2025,10:53,INV,9
304533,P:1521,19/04/2025,12:16,INV,9
304538,P:1535,18/04/2025,11:17,INV,12
304539,P:1537,27/04/2025,15:05,INV,5
304540,P:1537,03/04/2025,15:48,INV,9
304542,P:1539,15/04/2025,12:08,INV,4
304545,P:1548,03/04/2025,16:28,INV,2
304546,P:1548,13/04/2025,13:11,INV,6
304547,P:1548,08/04/2025,14:43,INV,5
304549,P:1551,04/04/2025,14:04,INV,2
304551,P:1557,06/04/2025,13:20,INV,9
304552,P:1557,01/04/2025,11:37,INV,12
304553,P:1563,02/04/2025,12:24,INV,11
304555,P:1563,25/04/2025,09:55,INV,10
304556,P:1564,16/04/2025,11:15,INV,7
304557,P:1568,16/04/2025,10:23,INV,5
304558,P:1569,02/04/2025,13:21,INV,7
304559,P:1569,17/04/2025,08:19,INV,6
304561,P:1569,15/04/2025,11:40,INV,6
304562,P:1572,07/04/2025,10:25,INV,7
304563,P:1573,09/04/2025,14:27,INV,7
304564,P:1574,27/04/2025,15:18,INV,9
304565,P:1574,16/04/2025,13:31,INV,9
304568,P:1576,16/04/2025,13:45,INV,6
304570,P:1576,05/04/2025,18:10,INV,5
304571,P:1576,24/04/2025,10:16,INV,3
304572,P:1577,13/04/2025,12:18,INV,4
304574,P:1584,21/04/2025,11:42,INV,5
304577,P:1588,23/04/2025,15:31,INV,13
304578,P:1589,16/04/2025,14:35,INV,6
304579,P:1592,27/04/2025,12:50,INV,7
304582,P:1594,07/04/2025,15:02,INV,8
304588,P:1597,03/04/2025,11:00,INV,8
304589,P:1597,20/04/2025,11:10,INV,5
304591,P:1600,16/04/2025,13:51,INV,3
304593,P:1602,25/04/2025,14:39,INV,8
304594,P:1602,27/04/2025,10:34,INV,5
304597,P:1605,10/04/2025,16:22,INV,9
304600,P:1607,01/04/2025,11:28,INV,13
304608,P:1618,17/04/2025,17:20,INV,2
304609,P:1618,23/04/2025,15:15,INV,5
304610,P:1620,17/04/2025,15:04,INV,7
304612,P:1621,10/04/2025,09:14,INV,15
304613,P:1622,11/04/2025,12:12,INV,2
304614,P:1622,14/04/2025,15:17,INV,11
304615,P:1622,13/04/2025,13:05,INV,9
304616,P:1623,03/04/2025,08:32,INV,6
304617,P:1624,20/04/2025,15:40,INV,6
304618,P:1625,18/04/2025,08:24,INV,4
304620,P:1629,20/04/2025,12:45,INV,5
304621,P:1632,08/04/2025,10:50,INV,3
304622,P:1632,08/04/2025,16:01,INV,5
304624,P:1639,11/04/2025,09:30,INV,7
304627,P:1640,01/04/2025,11:42,INV,11
304632,P:1645,07/04/2025,13:59,INV,15
304634,P:1647,20/04/2025,08:19,INV,2
304635,P:1648,23/04/2025,08:24,INV,6
304636,P:1648,14/04/2025,10:00,INV,6
304638,P:1649,03/04/2025,14:47,INV,2
304639,P:1649,18/04/2025,10:23,INV,5
304640,P:1649,18/04/2025,13:53,INV,11
304644,P:1650,03/04/2025,09:03,INV,2
304645,P:1653,07/04/2025,11:27,INV,6
304654,P:1669,02/04/2025,14:59,INV,8
304655,P:1671,28/04/2025,08:53,INV,5
304657,P:1678,03/04/2025,08:58,INV,6
304658,P:1686,23/04/2025,08:33,INV,6
304659,P:1688,21/04/2025,15:58,INV,5
304662,P:1697,16/04/2025,15:23,INV,4
304667,P:1707,01/04/2025,11:45,INV,2
304670,P:1709,23/04/2025,18:23,INV,4
304671,P:1710,01/04/2025,08:20,INV,4
304672,P:1710,05/04/2025,10:46,INV,10
304673,P:1714,17/04/2025,09:12,INV,3
304674,P:1715,14/04/2025,12:27,INV,4
304675,P:1717,05/04/2025,18:40,INV,6
304677,P:1718,28/04/2025,14:54,INV,6
304678,P:1718,13/04/2025,14:24,INV,6
304680,P:1720,20/04/2025,13:00,INV,9
304681,P:1720,02/04/2025,12:57,INV,6
304684,P:1721,21/04/2025,08:10,INV,4
304685,P:1722,06/04/2025,21:49,INV,6
304686,P:1722,10/04/2025,15:26,INV,7
304696,P:1730,07/04/2025,11:23,INV,12
304699,P:1736,22/04/2025,15:05,INV,8
304701,P:1744,21/04/2025,09:02,INV,6
304702,P:1744,08/04/2025,08:50,INV,7
9304702,P:1744,08/04/2025,11:50,CR,2
304703,P:1748,08/04/2025,11:51,INV,12
304704,P:1750,13/04/2025,11:53,INV,3
304705,P:1750,10/04/2025,09:10,INV,9
304706,P:1752,13/04/2025,14:35,INV,15
304707,P:1752,19/04/2025,14:40,INV,6
304709,P:1757,09/04/2025,18:35,INV,11
304711,P:1759,10/04/2025,12:13,INV,8
304714,P:1760,08/04/2025,11:10,INV,6
304716,P:1769,16/04/2025,08:08,INV,9
304719,P:1774,22/04/2025,14:24,INV,8
304723,P:1780,26/04/2025,08:20,INV,8
304724,P:1782,16/04/2025,11:33,INV,7
304725,P:1789,02/04/2025,10:33,INV,7
304728,P:1790,08/04/2025,13:50,INV,4
9304728,P:1790,08/04/2025,16:50,CR,2
304729,P:1791,10/04/2025,16:57,INV,9
304733,P:1791,09/04/2025,09:03,INV,6
304735,P:1795,16/04/2025,11:40,INV,6
304736,P:1795,09/04/2025,10:44,INV,7
304740,P:1799,22/04/2025,13:11,INV,5
304741,P:1801,14/04/2025,14:39,INV,4
304743,P:1805,20/04/2025,11:07,INV,12
304745,P:1808,08/04/2025,08:10,INV,2
304746,P:1810,28/04/2025,14:37,INV,5
304747,P:1810,10/04/2025,09:56,INV,5
304748,P:1812,06/04/2025,13:38,INV,11
304750,P:1814,05/04/2025,13:35,INV,5
304751,P:1830,02/04/2025,10:31,INV,11
304752,P:1830,28/04/2025,13:32,INV,5
304753,P:1833,05/04/2025,13:43,INV,7
304758,P:1840,21/04/2025,14:02,INV,7
304760,P:1842,04/04/2025,10:39,INV,3
304761,P:1845,13/04/2025,11:17,INV,9
304762,P:1853,10/04/2025,17:15,INV,9
304763,P:1854,18/04/2025,12:20,INV,3
304769,P:1860,20/04/2025,14:03,INV,2
304770,P:1864,03/04/2025,10:20,INV,7
304771,P:1865,20/04/2025,13:45,INV,6
304773,P:1865,24/04/2025,15:31,INV,3
304774,P:1865,22/04/2025,11:17,INV,4
304775,P:1865,23/04/2025,09:49,INV,5
304776,P:1866,28/04/2025,13:26,INV,10
304777,P:1866,09/04/2025,12:03,INV,9
304778,P:1866,12/04/2025,17:48,INV,12
304779,P:1868,02/04/2025,13:24,INV,8
304780,P:1868,17/04/2025,17:02,INV,4
304782,P:1874,18/04/2025,11:37,INV,3
304785,P:1891,24/04/2025,09:34,INV,13
304786,P:1891,21/04/2025,11:19,INV,5
304787,P:1891,22/04/2025,09:48,INV,6
304789,P:1897,02/04/2025,13:53,INV,5
304790,P:1900,06/04/2025,13:21,INV,3
304792,P:1900,01/04/2025,11:53,INV,9
304793,P:1901,12/04/2025,09:12,INV,4
304794,P:1904,21/04/2025,08:02,INV,6
304796,P:1904,10/04/2025,14:42,INV,5
304797,P:1905,10/04/2025,11:32,INV,9
304798,P:1906,10/04/2025,10:18,INV,8
304800,P:1906,04/04/2025,15:42,INV,7
304803,P:1908,26/04/2025,12:31,INV,4
304804,P:1909,09/04/2025,08:57,INV,5
304807,P:1912,02/04/2025,12:32,INV,9
304809,P:1914,03/04/2025,12:45,INV,5
304810,P:1914,05/04/2025,08:02,INV,10
304814,P:1923,14/04/2025,18:38,INV,10
304815,P:1926,19/04/2025,09:53,INV,7
304817,P:1927,20/04/2025,16:33,INV,6
304818,P:1927,14/04/2025,17:29,INV,7
304820,P:1929,03/04/2025,14:23,INV,2
304824,P:1935,19/04/2025,13:48,INV,6
304828,P:1942,15/04/2025,13:42,INV,4
304829,P:1942,04/04/2025,17:59,INV,9
304832,P:1944,25/04/2025,08:44,INV,2
304833,P:1944,28/04/2025,12:59,INV,5
304835,P:1945,21/04/2025,14:05,INV,2
304836,P:1949,12/04/2025,11:58,INV,8
304837,P:1953,26/04/2025,09:11,INV,3
304838,P:1957,01/04/2025,10:21,INV,8
304839,P:1958,17/04/2025,12:23,INV,8
304842,P:1981,02/04/2025,14:02,INV,3
304845,P:1983,04/04/2025,11:27,INV,8
304846,P:1984,06/04/2025,16:46,INV,5
304847,P:1985,28/04/2025,14:52,INV,15
304849,P:1986,27/04/2025,11:02,INV,4
304851,P:1986,14/04/2025,09:01,INV,6
304856,P:1990,22/04/2025,12:21,INV,11
304857,P:1996,01/04/2025,08:48,INV,11
304858,P:1996,26/04/2025,08:47,INV,3
304861,P:1997,04/04/2025,14:46,INV,4
304862,P:1997,21/04/2025,11:46,INV,11
304864,P:2010,03/04/2025,10:26,INV,13
304867,P:2017,07/04/2025,12:31,INV,7
304868,P:2017,12/04/2025,16:08,INV,8
304872,P:2023,27/04/2025,12:41,INV,9
304873,P:2023,13/04/2025,12:51,INV,8
304874,P:2025,23/04/2025,14:49,INV,7
304877,P:2026,07/04/2025,20:30,INV,7
304878,P:2027,03/04/2025,08:00,INV,11
304880,P:2034,17/04/2025,13:40,INV,8
304881,P:2034,08/04/2025,18:36,INV,13
304882,P:2034,22/04/2025,09:51,INV,6
304884,P:2036,13/04/2025,19:34,INV,10
304887,P:2038,18/04/2025,11:53,INV,5
304889,P:2042,07/04/2025,14:11,INV,4
304890,P:2042,10/04/2025,14:13,INV,8
304891,P:2043,24/04/2025,13:29,INV,4
304892,P:2043,16/04/2025,08:11,INV,7
304893,P:2043,19/04/2025,08:33,INV,6
304896,P:2047,20/04/2025,14:15,INV,7
304897,P:2049,23/04/2025,13:27,INV,2
304901,P:2054,20/04/2025,15:38,INV,9
304902,P:2056,03/04/2025,09:14,INV,13
304903,P:2056,21/04/2025,10:11,INV,5
304904,P:2056,08/04/2025,09:36,INV,9
304908,P:2068,05/04/2025,11:09,INV,13
304910,P:2074,07/04/2025,08:18,INV,8
304914,P:2076,11/04/2025,13:56,INV,4
304918,P:2087,06/04/2025,09:47,INV,5
304920,P:2089,09/04/2025,10:54,INV,7
304922,P:2089,27/04/2025,12:33,INV,6
304925,P:2091,23/04/2025,13:58,INV,7
304926,P:2091,24/04/2025,12:15,INV,3
304929,P:2098,18/04/2025,09:37,INV,7
304930,P:2100,02/04/2025,10:32,INV,4
304931,P:2103,05/04/2025,13:34,INV,9
304933,P:2104,05/04/2025,12:29,INV,5
304936,P:2108,17/04/2025,12:32,INV,3
304938,P:2112,28/04/2025,11:04,INV,5
304944,P:2117,10/04/2025,11:20,INV,4
304945,P:2121,26/04/2025,09:00,INV,2
304946,P:2123,04/04/2025,12:40,INV,5
304951,P:2130,10/04/2025,16:39,INV,9
304952,P:2130,14/04/2025,13:06,INV,3
304953,P:2130,21/04/2025,11:25,INV,7
304954,P:2130,28/04/2025,11:49,INV,6
304957,P:2133,07/04/2025,08:22,INV,5
304959,P:2134,12/04/2025,14:03,INV,2
304960,P:2138,20/04/2025,09:39,INV,6
304961,P:2140,12/04/2025,12:25,INV,10
304963,P:2144,17/04/2025,10:41,INV,6
304967,P:2145,16/04/2025,12:44,INV,6
304969,P:2153,04/04/2025,08:37,INV,7
304970,P:2157,05/04/2025,11:32,INV,6
304971,P:2157,22/04/2025,12:40,INV,4
304972,P:2157,23/04/2025,11:32,INV,4
304973,P:2158,10/04/2025,14:05,INV,5
304977,P:2162,04/04/2025,18:15,INV,11
304978,P:2162,02/04/2025,14:35,INV,10
304979,P:2162,23/04/2025,11:25,INV,7
304980,P:2163,18/04/2025,16:17,INV,7
304981,P:2164,03/04/2025,11:21,INV,3
304985,P:2172,24/04/2025,21:29,INV,8
304986,P:2173,23/04/2025,08:35,INV,3
304987,P:2175,25/04/2025,14:28,INV,8
304988,P:2176,10/04/2025,15:41,INV,8
304992,P:2181,18/04/2025,08:10,INV,7
304993,P:2182,03/04/2025,12:02,INV,5
304994,P:2192,09/04/2025,09:07,INV,11
304995,P:2192,06/04/2025,08:11,INV,11
305001,P:2196,25/04/2025,08:29,INV,4
305002,P:2196,27/04/2025,08:36,INV,7
305007,P:2215,04/04/2025,13:13,INV,5
305009,P:2219,11/04/2025,09:08,INV,12
305011,P:2220,03/04/2025,10:53,INV,13
305013,P:2223,05/04/2025,13:49,INV,3
305014,P:2223,06/04/2025,13:11,INV,10
305015,P:2224,25/04/2025,08:31,INV,9
305017,P:2233,02/04/2025,15:00,INV,2
305020,P:2235,03/04/2025,10:28,INV,3
305021,P:2236,25/04/2025,11:31,INV,6
305022,P:2237,20/04/2025,16:36,INV,7
305024,P:2244,02/04/2025,08:39,INV,6
305026,P:2247,15/04/2025,12:35,INV,8
305028,P:2247,15/04/2025,08:16,INV,5
305029,P:2247,23/04/2025,09:35,INV,9
305030,P:2250,06/04/2025,09:30,INV,10
305031,P:2250,05/04/2025,10:11,INV,7
305034,P:2256,22/04/2025,14:46,INV,4
305037,P:2259,25/04/2025,14:28,INV,2
305038,P:2259,17/04/2025,13:54,INV,4
305039,P:2262,27/04/2025,17:57,INV,10
305040,P:2264,01/04/2025,18:50,INV,11
305042,P:2265,21/04/2025,13:31,INV,12
305046,P:2268,01/04/2025,17:37,INV,10
305048,P:2270,20/04/2025,08:34,INV,4
305049,P:2273,23/04/2025,09:33,INV,6
305051,P:2274,16/04/2025,17:44,INV,5
305053,P:2279,01/04/2025,12:30,INV,4
305056,P:2292,08/04/2025,13:38,INV,7
305057,P:2292,28/04/2025,15:04,INV,12
305058,P:2293,23/04/2025,14:15,INV,2
305061,P:2295,09/04/2025,08:45,INV,14
305064,P:2298,20/04/2025,13:52,INV,3
305066,P:2300,19/04/2025,08:49,INV,6
305068,P:2302,09/04/2025,16:32,INV,9
305072,P:2317,03/04/2025,11:24,INV,3
305075,P:2324,25/04/2025,16:29,INV,8
305076,P:2325,17/04/2025,12:23,INV,5
305078,P:2331,06/04/2025,08:57,INV,10
305079,P:2349,24/04/2025,14:23,INV,14
305080,P:2349,01/04/2025,10:22,INV,7
305081,P:2352,28/04/2025,10:15,INV,10
305082,P:2352,04/04/2025,12:46,INV,4
305083,P:2354,01/04/2025,16:13,INV,7
305084,P:2356,07/04/2025,13:38,INV,5
305094,P:2382,28/04/2025,14:29,INV,5
305095,P:2383,09/04/2025,08:20,INV,3
305097,P:2388,15/04/2025,20:27,INV,8
305098,P:2388,11/04/2025,09:09,INV,5
305101,P:2394,20/04/2025,08:33,INV,4
305104,P:2396,05/04/2025,09:10,INV,10
305105,P:2397,20/04/2025,13:08,INV,5
305106,P:2399,15/04/2025,10:06,INV,7
305107,P:2400,26/04/2025,14:15,INV,3
305111,P:2405,28/04/2025,13:52,INV,3
305114,P:2411,18/04/2025,11:17,INV,9
305118,P:2419,27/04/2025,13:47,INV,10
305119,P:2419,24/04/2025,08:46,INV,12
305120,P:2424,03/04/2025,11:45,INV,6
305121,P:2424,19/04/2025,10:28,INV,4
305122,P:2425,17/04/2025,14:50,INV,2
305123,P:2428,22/04/2025,08:45,INV,6
305124,P:2442,03/04/2025,17:47,INV,3
305126,P:2442,17/04/2025,13:49,INV,8
305132,P:2448,28/04/2025,10:55,INV,6
305137,P:2460,26/04/2025,12:21,INV,6
305142,P:2478,09/04/2025,19:33,INV,6
305143,P:2478,01/04/2025,11:27,INV,6
305145,P:2481,16/04/2025,12:20,INV,9
305146,P:2485,02/04/2025,08:10,INV,5
305147,P:2490,07/04/2025,10:55,INV,9
305148,P:2490,16/04/2025,13:21,INV,7
305150,P:2492,20/04/2025,11:08,INV,3
305151,P:2503,02/04/2025,15:53,INV,8
305152,P:2507,06/04/2025,15:50,INV,5
305153,P:2510,14/04/2025,12:27,INV,4
305157,P:2518,07/04/2025,10:05,INV,4
305158,P:2518,13/04/2025,13:03,INV,6
305161,P:2519,03/04/2025,13:53,INV,5
305164,P:2525,06/04/2025,08:04,INV,6
305165,P:2536,01/04/2025,13:37,INV,4
305166,P:2537,01/04/2025,09:52,INV,6
305167,P:2537,16/04/2025,13:12,INV,7
305168,P:2537,13/04/2025,12:46,INV,4
305169,P:2539,19/04/2025,09:47,INV,10
305171,P:2546,22/04/2025,17:14,INV,6
305173,P:2555,27/04/2025,14:37,INV,5
305174,P:2555,23/04/2025,09:28,INV,11
305177,P:2560,11/04/2025,11:19,INV,6
305179,P:2563,01/04/2025,08:01,INV,11
305180,P:2567,12/04/2025,08:45,INV,6
305182,P:2574,14/04/2025,10:34,INV,10
305187,P:2580,20/04/2025,14:41,INV,10
305189,P:2586,25/04/2025,09:06,INV,3
305190,P:2586,21/04/2025,12:31,INV,4
305191,P:2588,04/04/2025,15:07,INV,4
305192,P:2588,20/04/2025,18:28,INV,7
305194,P:2591,06/04/2025,11:24,INV,11
305195,P:2591,04/04/2025,08:20,INV,10
305196,P:2597,03/04/2025,11:47,INV,4
305200,P:2601,15/04/2025,08:24,INV,5
305201,P:2601,06/04/2025,18:26,INV,9
305203,P:2607,15/04/2025,15:04,INV,6
305207,P:2610,09/04/2025,10:48,INV,12
305208,P:2611,05/04/2025,10:20,INV,3
305210,P:2613,23/04/2025,09:39,INV,4
305211,P:2613,10/04/2025,15:04,INV,9
305212,P:2620,04/04/2025,12:49,INV,5
305213,P:2620,12/04/2025,11:29,INV,4
305214,P:2620,15/04/2025,16:23,INV,8
305216,P:2620,18/04/2025,18:41,INV,8
305217,P:2621,19/04/2025,14:11,INV,6
305218,P:2621,23/04/2025,08:30,INV,5
305220,P:2621,27/04/2025,14:04,INV,6
305221,P:2622,02/04/2025,16:15,INV,6
305222,P:2622,27/04/2025,12:38,INV,12
305228,P:2628,17/04/2025,08:58,INV,8
305229,P:2634,19/04/2025,08:05,INV,13
305231,P:2635,05/04/2025,16:40,INV,4
305233,P:2636,22/04/2025,08:11,INV,2
305234,P:2639,10/04/2025,11:03,INV,3
305237,P:2649,08/04/2025,11:23,INV,3
305238,P:2651,05/04/2025,14:02,INV,14
305239,P:2655,18/04/2025,09:47,INV,6
305240,P:2655,03/04/2025,10:35,INV,8
305241,P:2657,08/04/2025,12:59,INV,6
305242,P:2657,25/04/2025,12:32,INV,2
305245,P:2661,26/04/2025,15:22,INV,6
305246,P:2662,23/04/2025,16:52,INV,9
305247,P:2665,23/04/2025,12:44,INV,15
305251,P:2669,01/04/2025,12:17,INV,7
305252,P:2669,11/04/2025,15:29,INV,8
305253,P:2670,28/04/2025,11:05,INV,2
305255,P:2671,20/04/2025,09:18,INV,5
305256,P:2673,08/04/2025,10:48,INV,3
305257,P:2673,20/04/2025,09:33,INV,4
305258,P:2673,25/04/2025,12:22,INV,8
305259,P:2674,01/04/2025,14:09,INV,3
305260,P:2675,09/04/2025,13:22,INV,4
305261,P:2675,10/04/2025,09:42,INV,11
305262,P:2677,09/04/2025,16:09,INV,10
305263,P:2677,12/04/2025,10:26,INV,5
305265,P:2681,19/04/2025,13:32,INV,6
305266,P:2682,13/04/2025,09:25,INV,10
305267,P:2682,19/04/2025,10:34,INV,9
305268,P:2682,08/04/2025,08:47,INV,7
305269,P:2682,28/04/2025,08:58,INV,8
305270,P:2689,15/04/2025,11:13,INV,4
305272,P:2690,10/04/2025,09:53,INV,7
305276,P:2697,09/04/2025,12:04,INV,6
305278,P:2698,10/04/2025,11:16,INV,4
305279,P:2698,26/04/2025,08:57,INV,8
305280,P:2698,13/04/2025,12:28,INV,3
305281,P:2698,21/04/2025,11:22,INV,7
305282,P:2698,09/04/2025,14:19,INV,11
9305282,P:2698,09/04/2025,15:19,CR,2
305283,P:2703,01/04/2025,08:56,INV,6
305284,P:2703,06/04/2025,10:07,INV,6
305287,P:2707,13/04/2025,13:14,INV,12
305289,P:2707,01/04/2025,09:42,INV,3
305290,P:2707,23/04/2025,12:40,INV,6
305292,P:2712,19/04/2025,18:51,INV,5
305293,P:2712,16/04/2025,15:21,INV,7
305295,P:2716,25/04/2025,10:07,INV,3
305298,P:2718,22/04/2025,11:18,INV,3
305299,P:2718,04/04/2025,08:20,INV,7
305303,P:2726,06/04/2025,16:59,INV,4
305305,P:2735,07/04/2025,10:46,INV,12
305307,P:2739,28/04/2025,10:26,INV,7
305308,P:2739,09/04/2025,12:06,INV,4
305309,P:2739,15/04/2025,10:52,INV,11
305312,P:2741,22/04/2025,13:30,INV,6
305313,P:2746,19/04/2025,13:14,INV,8
305315,P:2752,13/04/2025,16:09,INV,4
305316,P:2752,22/04/2025,14:15,INV,5
305317,P:2752,28/04/2025,10:59,INV,6
305319,P:2754,28/04/2025,09:41,INV,5
305322,P:2757,23/04/2025,11:40,INV,15
305323,P:2758,13/04/2025,18:13,INV,5
305326,P:2766,17/04/2025,09:39,INV,6
305327,P:2766,02/04/2025,10:56,INV,12
305328,P:2766,25/04/2025,15:23,INV,8
305329,P:2768,12/04/2025,12:57,INV,5
305330,P:2768,13/04/2025,14:58,INV,7
305331,P:2772,04/04/2025,16:55,INV,6
305334,P:2780,18/04/2025,10:03,INV,7
305335,P:2780,17/04/2025,17:09,INV,5
305336,P:2786,11/04/2025,16:25,INV,5
305338,P:2786,15/04/2025,11:45,INV,9
305340,P:2787,21/04/2025,13:12,INV,3
305341,P:2787,05/04/2025,08:34,INV,5
305345,P:2798,06/04/2025,09:37,INV,6
305348,P:2813,23/04/2025,17:19,INV,8
305349,P:2813,12/04/2025,09:46,INV,4
305350,P:2824,03/04/2025,08:32,INV,5
305351,P:2825,19/04/2025,15:22,INV,13
305353,P:1001,22/05/2025,11:47,INV,7
305356,P:1003,13/05/2025,08:11,INV,8
305357,P:1003,14/05/2025,10:13,INV,3
305360,P:1006,21/05/2025,17:04,INV,9
305361,P:1006,18/05/2025,13:58,INV,8
305362,P:1009,09/05/2025,08:24,INV,6
305363,P:1011,16/05/2025,11:31,INV,3
305366,P:1016,23/05/2025,10:24,INV,2
305369,P:1017,12/05/2025,12:28,INV,7
305370,P:1019,28/05/2025,15:31,INV,8
305372,P:1022,03/05/2025,20:41,INV,5
305374,P:1024,11/05/2025,13:06,INV,3
305375,P:1024,26/05/2025,08:47,INV,8
305376,P:1025,09/05/2025,09:56,INV,2
305377,P:1026,06/05/2025,12:06,INV,11
305378,P:1026,17/05/2025,16:05,INV,4
305381,P:1028,08/05/2025,13:50,INV,6
305382,P:1029,16/05/2025,15:17,INV,7
305383,P:1035,03/05/2025,12:34,INV,9
305385,P:1036,02/05/2025,16:12,INV,7
305386,P:1036,16/05/2025,13:55,INV,8
305387,P:1036,15/05/2025,14:57,INV,8
305388,P:1036,17/05/2025,18:02,INV,10
305390,P:1036,14/05/2025,10:44,INV,11
305393,P:1039,04/05/2025,13:37,INV,8
305396,P:1042,22/05/2025,11:48,INV,11
305398,P:1046,20/05/2025,16:44,INV,8
305401,P:1051,26/05/2025,13:51,INV,9
305402,P:1055,01/05/2025,17:08,INV,6
305403,P:1056,03/05/2025,10:41,INV,13
305406,P:1063,03/05/2025,08:54,INV,7
305407,P:1063,22/05/2025,13:34,INV,12
305408,P:1063,21/05/2025,08:50,INV,9
305410,P:1065,14/05/2025,13:09,INV,5
305412,P:1067,16/05/2025,14:21,INV,6
305413,P:1067,02/05/2025,12:28,INV,7
305414,P:1074,26/05/2025,08:19,INV,2
305415,P:1082,09/05/2025,10:06,INV,8
305418,P:1083,17/05/2025,13:16,INV,9
305419,P:1086,11/05/2025,15:50,INV,6
305421,P:1089,24/05/2025,14:09,INV,3
305422,P:1091,26/05/2025,08:48,INV,7
305423,P:1093,08/05/2025,14:17,INV,4
