doc_no,qty,unit_price,line_value,vat_flag
300287,4,339.89,1072.83,
300287,4,224.16,695.75,
300287,4,71.91,225.47,
300287,5,141.66,599.18,
300288,8,7.25,51.32,
300288,4,422.94,1564.96,
300288,4,72.61,245.93,
300288,3,45.99,113.35,
300288,4,63.20,233.17,
300288,1,252.96,222.89,
300289,9,128.15,1032.38,
300289,3,435.12,1244.41,
300289,5,8.02,38.27,
300289,6,189.38,1024.76,
300289,5,7.22,31.28,
300289,5,184.98,883.40,
300290,7,120.60,708.00,
300290,7,511.02,2809.10,
300290,3,33.99,73.54,
300290,3,17.12,38.87,
300291,6,40.55,200.73,
300291,5,16.85,64.87,
300294,4,138.17,449.58,
300294,4,194.96,654.00,
300294,3,13.26,31.62,
300294,2,143.62,228.72,
300294,3,169.31,431.90,
300294,3,11.29,26.94,
300294,6,25.70,124.82,
300295,7,84.07,515.50,
300295,4,17.41,61.31,
300295,5,127.20,514.15,
300295,4,44.10,139.95,
300297,5,332.01,1463.94,
300297,5,139.38,644.50,
300297,1,164.01,144.48,
300297,4,345.56,1233.33,
300297,7,8.06,50.67,
300298,6,66.31,357.06,
300298,7,148.35,925.80,
300298,3,22.92,62.31,
300298,6,158.84,819.51,
300298,7,385.56,2556.71,
300298,6,420.84,2292.81,
300298,6,17.30,94.85,
300298,3,538.56,1406.43,
300298,3,96.77,260.29,
300299,3,8.61,23.74,
300299,5,155.34,651.53,
300299,4,483.48,1554.09,
300299,4,170.54,569.28,
300299,3,201.72,542.52,
300299,4,461.55,1645.18,
300299,3,510.51,1281.51,
300301,6,557.94,2959.53,
300301,7,25.46,143.94,
300301,4,167.02,541.18,
300301,3,185.15,502.89,
300302,3,127.32,310.48,
300302,6,107.73,484.63,
300302,3,302.40,698.69,
300302,2,61.92,102.49,
300302,3,496.74,1130.09,
300302,3,24.74,61.18,
300302,1,121.89,92.90,
300303,3,181.10,510.44,
300303,6,140.32,758.05,
300303,3,74.42,196.21,
300303,5,93.02,422.46,
300305,1,213.61,169.58,
300305,7,429.66,2226.03,
300305,6,17.64,83.94,
300306,2,36.04,57.35,
300306,2,58.99,101.58,
300306,3,155.95,347.77,
300306,3,237.84,592.03,
300306,5,102.05,412.82,
300306,2,82.27,145.12,
300306,6,24.24,129.60,
300308,2,78.26,131.22,
300308,4,119.46,365.26,
300308,7,340.52,1891.94,
300309,4,91.58,332.80,
300309,4,239.76,807.42,
300309,1,42.35,39.20,
300312,2,62.16,97.34,
300312,4,288.23,881.08,
300312,3,85.80,188.85,
300312,7,16.63,106.30,
300312,6,536.52,2677.32,
300312,4,124.74,388.71,
300312,4,75.44,233.76,
300314,4,12.69,42.02,
300314,4,128.50,431.36,
300314,4,120.36,379.33,
300314,7,46.44,278.61,
300314,3,119.89,287.78,
300314,3,183.74,503.06,
300314,6,166.85,819.67,
300314,5,317.21,1366.58,
300314,5,8.41,35.04,
300318,2,309.65,508.41,
300318,7,137.15,770.44,
300318,4,12.60,42.97,
300318,4,16.72,55.43,
300318,3,192.50,489.93,
300318,2,22.68,39.98,
300318,2,212.79,379.54,
300319,2,223.44,381.95,
300319,3,196.60,479.64,
300319,6,24.46,119.91,
300319,7,341.46,2051.98,
300319,6,238.56,1144.53,
300319,4,464.61,1501.14,
300319,7,43.92,267.42,
300321,7,18.04,104.68,
300321,4,7.50,24.65,
300322,5,123.07,452.01,
300322,5,419.58,1643.30,
300322,3,34.16,80.38,
300322,3,8.29,20.19,
300322,4,214.43,692.51,
300322,2,73.24,111.99,
300325,2,150.02,263.11,
300325,5,190.61,850.01,
300325,5,198.03,898.00,
300325,4,477.87,1663.54,
300325,3,526.83,1476.44,
300326,5,120.24,484.68,
300326,4,79.29,228.30,
300326,6,222.96,1052.89,
300326,5,427.98,1600.75,
300326,6,19.66,90.25,
300326,4,163.70,531.32,
300326,3,18.79,47.39,
300326,4,260.88,833.22,
9300326,-6,222.96,-1052.89,
300328,6,187.26,854.10,
300328,6,12.79,55.24,
300328,2,106.91,174.51,
300328,2,157.62,259.13,
300329,3,145.31,345.56,
300329,8,24.34,164.97,
300329,3,18.63,44.68,
300329,4,326.03,1131.71,
300329,5,8.17,33.28,
300331,4,185.50,603.49,
300331,7,442.26,2639.51,
300331,5,489.60,2066.26,
300331,4,11.29,37.04,
300331,9,19.17,134.57,
300331,4,159.90,575.17,
300331,3,76.15,176.82,
300331,4,162.80,559.11,
300331,4,160.97,542.01,
300331,2,85.09,138.58,
300331,6,80.23,380.20,
300331,2,126.50,204.72,
300334,6,60.94,327.58,
300334,5,144.70,617.60,
300334,5,204.18,872.15,
300334,2,179.34,324.39,
300335,5,91.10,417.69,
300335,3,23.54,64.49,
300335,3,218.64,590.63,
300335,6,256.56,1261.30,
300335,4,41.31,148.45,
300335,1,295.79,251.36,
300335,1,166.74,134.34,
300337,5,56.43,245.11,
300337,4,66.55,208.62,
300337,3,84.62,195.20,
300337,5,7.26,26.45,
300337,4,45.86,135.14,
300337,5,18.63,73.20,
300337,3,29.80,75.05,
300337,6,150.18,674.65,
300337,3,185.53,444.23,
300337,3,35.64,84.65,
300337,4,8.12,26.59,
300338,4,399.42,1387.06,
300338,3,146.53,372.02,
300338,8,17.84,129.45,
300338,4,161.74,557.57,
300341,2,461.55,786.61,
300341,4,400.68,1279.26,
300341,6,22.46,121.54,
300341,3,220.32,542.77,
300341,6,30.72,165.23,
300342,3,177.23,424.11,
300342,4,484.50,1660.01,
300342,1,8.33,7.19,
300342,3,35.38,90.87,
300343,3,35.77,100.68,
300343,4,87.65,313.37,
300343,3,144.28,400.01,
300343,3,220.80,639.55,
300343,4,184.98,636.11,
300343,6,338.63,1854.17,
300344,3,216.89,562.02,
300344,4,121.66,405.03,
300344,1,331.70,270.33,
300344,3,11.86,30.70,
300344,2,129.09,212.60,
300344,5,325.71,1312.18,
300344,1,527.34,426.99,
300344,5,143.62,597.76,
300344,1,221.61,184.63,
300344,6,187.37,859.11,
300346,9,524.28,4387.42,
300346,2,7.56,13.76,
300346,5,236.88,1045.48,
300346,5,16.31,78.49,
300346,5,11.36,49.49,
300346,3,23.33,65.07,
300346,4,221.61,837.41,
300346,3,488.07,1447.22,
300346,4,168.61,624.63,
300346,3,54.90,147.25,
300346,5,7.74,36.52,
300346,6,12.46,66.89,
300349,7,99.84,598.35,
300349,5,26.23,113.42,
300349,6,116.94,565.01,
300349,6,422.94,2074.23,
300349,3,144.70,374.75,
300349,3,16.27,37.72,
300349,3,19.49,50.74,
300349,3,98.59,234.25,
300349,5,61.43,249.10,
300349,5,46.98,193.98,
300349,5,18.41,77.98,
300350,3,140.75,328.63,
300350,5,345.87,1374.49,
300350,8,13.20,83.82,
300350,2,244.56,386.32,
300350,7,72.46,384.28,
300350,2,8.10,13.69,
300350,3,196.39,450.67,
300350,3,468.18,1133.33,
300350,4,227.04,711.42,
300350,5,102.05,419.38,
300350,2,136.09,210.84,
300350,4,165.53,517.39,
300352,2,21.67,35.47,
300352,7,29.77,166.68,
300352,11,235.92,2186.44,
300352,6,143.49,745.72,
300352,4,32.87,109.54,
300352,5,76.77,318.81,
300355,6,138.62,732.10,
300355,2,122.10,223.62,
300355,3,129.23,330.94,
300356,5,19.44,83.34,
300356,5,344.61,1489.17,
300356,3,64.84,156.19,
300360,10,150.18,1142.79,
300360,5,234.96,887.36,
300360,4,30.36,103.24,
300360,5,312.48,1218.13,
300360,9,118.71,877.47,
300360,2,93.41,149.43,
300360,6,206.64,910.49,
300360,7,56.61,303.96,
300360,1,30.82,25.89,
300360,3,98.88,220.11,
300361,5,181.28,816.52,
300361,4,297.36,1063.54,
300361,3,181.81,480.82,
300361,3,114.58,314.67,
300361,3,12.68,36.07,
300361,3,60.63,168.83,
300361,4,465.12,1743.75,
300361,4,220.32,818.58,
300363,6,8.07,36.06,
300363,5,139.00,537.38,
300363,6,129.09,596.41,
300363,4,16.81,51.18,
300363,6,112.45,545.95,
300363,2,424.20,725.86,
300363,6,128.74,602.42,
300369,6,438.48,2221.33,
300369,10,104.83,874.72,
300369,5,342.09,1386.70,
300369,4,477.87,1537.86,
300369,2,96.96,152.34,
300369,5,437.64,1732.04,
300369,4,165.62,534.00,
300371,5,480.42,1933.24,
300371,4,332.33,1019.38,
300371,2,89.18,141.05,
300371,3,22.27,53.09,
300372,1,251.04,194.76,
300372,4,115.40,334.57,
300372,4,23.35,63.99,
300372,6,383.46,1793.66,
300374,6,498.27,2348.68,
300374,2,528.87,910.77,
300374,4,63.14,215.19,
300374,1,286.97,229.96,
300374,4,217.68,684.36,
300374,3,218.16,548.04,
300374,5,143.62,611.70,
300374,3,139.66,351.62,
300374,5,56.06,201.76,
300375,3,150.48,383.76,
300375,2,18.27,33.99,
300375,2,393.96,656.74,
300375,3,164.62,420.53,
300375,2,55.57,105.31,
300376,4,108.09,379.46,
300376,6,13.66,73.59,
300376,3,476.34,1251.82,
300376,3,180.40,458.04,
300376,7,447.30,2603.67,
300378,6,35.31,175.38,
300378,5,167.05,720.78,
300378,6,12.05,58.67,
300378,3,7.88,19.84,
300378,5,492.66,1977.54,
300378,4,138.60,471.66,
300378,1,23.81,19.23,
300378,7,554.88,3149.95,
300378,2,101.09,167.88,
300378,6,162.18,761.48,
300378,3,166.50,392.83,
300378,6,195.37,932.18,
300379,4,55.63,179.24,
300379,3,43.43,115.57,
300379,4,558.45,1700.83,
300379,4,29.93,98.24,
300379,2,85.64,144.09,
300379,6,117.29,613.69,
300381,4,471.24,1544.08,
300381,6,13.45,66.61,
300381,3,18.38,41.87,
300381,8,185.73,1135.87,
300381,6,33.73,160.42,
300381,4,242.64,746.66,
300382,7,81.33,501.69,
300382,6,209.92,1086.54,
300382,4,13.28,47.00,
300382,4,7.56,25.90,
300382,7,197.21,1230.16,
300382,4,490.62,1780.83,
300382,3,422.94,1130.95,
300382,4,448.14,1586.76,
300382,2,19.80,35.86,
300382,3,141.66,390.23,
300382,4,12.06,45.80,
300382,2,88.99,153.85,
300382,4,17.57,63.23,
300382,5,142.16,631.36,
300382,2,17.62,30.25,
300383,2,92.54,145.87,
300383,8,7.42,46.45,
300383,1,218.64,170.04,
300388,1,32.77,24.33,
300388,4,99.65,317.24,
300388,4,145.77,450.57,
300388,5,198.44,754.77,
300388,4,207.87,688.72,
300388,3,83.52,196.46,
300388,1,19.48,14.26,
300388,4,22.75,63.56,
300388,3,11.63,26.26,
300388,3,165.26,372.21,
300388,1,343.98,246.53,
300388,5,165.83,631.42,
300388,6,414.12,1987.56,
300388,7,17.30,90.23,
300388,4,35.94,115.11,
300389,6,35.84,171.59,
300389,5,487.56,1969.56,
300389,5,239.76,990.27,
300389,9,404.46,2934.84,
300390,4,445.62,1500.26,
300390,5,23.66,101.34,
300390,6,129.68,635.70,
300390,3,104.45,250.76,
300390,2,294.53,447.81,
300390,2,13.60,21.84,
300390,3,12.25,30.00,
300391,5,12.95,56.27,
300391,6,396.48,2061.65,
300391,1,23.47,19.94,
300391,3,250.80,686.10,
300391,3,44.28,110.67,
300392,4,30.06,93.07,
300392,7,472.77,2802.21,
300392,3,30.49,72.42,
300392,6,41.99,202.03,
300392,4,59.54,201.25,
300395,7,77.87,402.32,
300395,4,13.41,44.23,
300395,2,99.55,150.79,
300395,4,450.24,1419.73,
300395,4,46.40,143.61,
300395,4,139.00,424.58,
300396,2,285.71,488.35,
300396,7,231.36,1331.71,
300396,6,83.92,442.88,
300396,2,25.01,40.42,
300396,5,100.51,423.02,
300396,3,55.33,141.71,
300397,2,30.86,51.86,
300397,11,72.14,698.40,
300397,4,66.67,233.35,
300397,4,45.99,150.58,
300398,3,7.78,18.97,
300398,3,58.80,159.13,
300398,4,43.92,162.77,
300398,6,254.88,1351.86,
300398,4,82.58,265.25,
300398,4,25.63,90.09,
300400,2,19.73,35.51,
300400,5,78.89,351.12,
300400,5,442.26,2163.23,
300400,5,220.08,1044.85,
300400,4,29.80,105.65,
300404,7,332.96,2104.96,
300404,2,42.75,74.84,
300404,3,196.19,499.31,
300404,7,66.73,406.06,
300404,4,195.16,689.28,
300405,4,16.31,54.85,
300405,5,174.77,761.83,
300405,2,31.52,54.87,
300405,3,30.62,79.51,
300405,3,190.26,496.19,
300405,3,8.37,21.74,
300405,5,25.66,114.99,
300405,4,12.70,43.05,
300405,7,240.24,1412.63,
300405,4,121.18,387.74,
300406,5,24.65,102.09,
300406,1,310.59,255.00,
300406,5,94.56,361.32,
300406,4,75.05,248.48,
300406,5,12.68,52.48,
300406,5,199.88,784.47,
300406,3,13.65,33.97,
300406,4,8.38,27.09,
300406,4,24.22,76.69,
300411,4,231.36,716.22,
300411,3,74.10,172.89,
300411,3,65.82,144.34,
300411,5,46.26,170.87,
300411,2,91.39,129.89,
300411,3,89.86,216.93,
300411,4,21.91,67.25,
300414,1,210.54,175.89,
300414,4,19.51,67.52,
300414,6,66.19,352.04,
300417,6,124.21,708.77,
300417,2,16.38,30.07,
300417,2,17.86,34.14,
300417,6,483.99,2779.54,
300417,4,219.97,766.55,
300417,2,21.94,41.50,
300417,4,13.41,52.87,
300418,2,223.45,353.94,
300418,7,33.50,183.70,
300418,4,8.20,26.99,
300418,6,65.94,329.88,
300418,6,30.10,145.00,
300418,5,528.36,2177.88,
300418,2,141.50,216.50,
300419,3,511.53,1451.92,
300419,5,383.04,1647.43,
300419,5,58.74,229.13,
300419,2,34.02,56.63,
300419,3,8.28,21.31,
300419,4,300.83,927.54,
300419,7,34.09,196.39,
300419,3,383.88,979.60,
300419,3,32.11,76.60,
300419,7,129.21,745.15,
300422,2,301.77,523.17,
300422,5,165.98,780.64,
300422,2,141.77,258.94,
300422,4,46.85,166.08,
300422,6,127.91,671.91,
300422,3,296.73,761.75,
300422,6,485.52,2452.40,
300422,5,100.51,453.04,
300422,3,33.30,93.39,
300422,10,7.65,65.38,
300422,6,485.52,2657.33,
300422,4,36.07,133.06,
300422,4,225.09,798.88,
300422,4,109.50,377.88,
300422,2,345.56,659.46,
300423,6,163.86,801.58,
300423,5,19.15,69.53,
300423,1,91.10,77.19,
300423,5,137.26,539.00,
300423,4,46.94,151.20,
300423,5,241.44,975.24,
300423,5,12.86,52.12,
300423,6,8.02,36.93,
300423,7,12.25,66.16,
300423,6,233.52,1110.95,
300425,6,187.17,863.68,
300425,4,70.81,225.85,
300425,5,59.05,224.33,
300425,5,498.78,1797.60,
300425,5,127.68,452.63,
300425,5,444.36,1760.23,
300425,3,7.99,18.58,
300425,4,345.24,1065.58,
300425,6,422.94,1834.85,
300425,3,138.32,295.09,
300427,1,292.01,244.18,
300427,2,94.94,169.86,
300427,5,92.93,395.53,
300427,5,126.97,526.94,
300427,3,24.41,69.50,
300427,3,87.46,221.56,
300427,6,19.22,100.59,
300427,5,73.32,307.78,
300427,3,62.71,152.46,
300427,4,149.11,560.64,
300433,5,31.58,131.58,
300433,3,126.98,312.14,
300433,5,185.32,781.30,
300433,4,25.56,92.54,
300433,3,17.10,36.89,
300434,2,19.10,34.30,
300434,4,344.30,1315.72,
300434,4,48.11,164.25,
300434,7,71.12,453.67,
300434,2,236.40,438.58,
300434,9,72.85,604.55,
300435,4,156.41,472.58,
300435,4,23.57,81.39,
300435,8,194.14,1279.36,
300435,5,173.18,621.46,
300435,8,22.87,146.64,
300436,6,119.33,616.84,
300436,4,16.29,58.58,
300436,6,12.06,61.56,
300436,3,91.01,232.36,
300436,2,8.52,14.43,
300436,2,121.19,203.47,
300436,6,452.76,2396.34,
300437,2,25.82,40.72,
300437,4,123.55,355.76,
300437,6,101.18,427.82,
300437,4,191.31,590.42,
300437,5,35.48,140.80,
300437,6,422.52,1914.16,
300437,2,142.03,199.67,
300439,4,8.23,26.06,
300439,3,47.97,104.72,
300439,4,233.76,801.03,
300439,5,63.26,236.28,
300439,2,55.14,83.79,
300439,2,248.88,382.20,
300439,4,98.98,329.88,
300440,4,35.81,116.01,
300440,4,160.86,510.52,
300440,4,80.07,255.40,
300440,3,552.84,1322.65,
300440,4,327.60,1134.97,
300440,4,73.87,250.37,
300440,5,19.39,74.99,
300440,2,66.25,114.61,
300440,2,153.67,261.26,
300440,5,148.05,623.43,
300440,4,84.62,297.44,
300443,4,101.18,330.96,
300443,4,8.75,27.22,
300443,4,12.13,41.84,
300443,2,46.40,79.56,
300443,2,36.27,63.05,
300443,5,8.11,35.44,
300443,5,119.30,499.77,
300443,2,35.31,57.32,
300443,2,8.45,14.22,
300443,1,343.04,279.86,
300443,2,408.24,701.85,
300444,4,29.93,104.32,
300444,2,119.46,202.10,
300444,5,44.28,182.41,
300444,4,47.70,156.89,
300444,3,115.52,291.40,
300444,6,286.34,1553.83,
300444,7,229.92,1398.99,
300444,6,184.45,988.78,
300444,5,195.57,896.52,
300444,3,142.12,366.02,
300444,3,8.13,21.62,
300444,5,512.04,2281.85,
300444,2,188.81,317.06,
300444,4,105.12,365.45,
300444,3,245.76,575.98,
300447,7,8.55,56.96,
300447,6,137.26,781.25,
300447,7,235.20,1465.94,
300447,4,108.44,393.67,
300447,6,167.73,916.65,
300447,4,224.07,784.61,
300447,4,24.43,94.12,
300447,4,141.36,511.63,
300447,3,11.63,29.19,
300448,3,176.53,418.15,
300448,5,11.41,42.03,
300448,4,162.18,486.59,
300448,4,71.91,227.76,
300448,4,8.12,24.40,
300448,5,25.94,97.47,
300448,5,189.20,789.08,
300453,4,12.00,42.38,
300453,9,135.70,1084.79,
300453,6,185.68,995.18,
300453,9,91.97,706.73,
300453,3,186.56,507.98,
300453,6,164.74,851.85,
300455,7,65.03,408.43,
300455,2,203.98,372.93,
300455,2,21.84,37.66,
300455,4,404.88,1492.25,
300456,8,96.67,637.96,
300456,4,33.10,103.12,
300456,5,18.88,80.00,
300456,6,139.52,621.62,
300456,1,12.61,10.23,
300456,4,22.82,68.34,
300456,5,181.63,747.63,
300456,4,197.42,620.97,
300458,6,138.17,700.63,
300458,1,19.26,15.96,
300458,4,16.60,55.53,
300458,3,35.21,88.60,
300458,1,32.18,25.55,
300458,4,157.02,529.04,
300458,5,296.73,1207.12,
300458,6,316.26,1501.06,
300458,2,123.42,216.35,
300461,4,491.13,1656.40,
300461,6,329.81,1687.86,
300461,4,72.06,256.62,
300461,3,7.21,17.33,
300461,2,184.45,300.66,
300461,4,12.73,43.55,
300461,4,138.86,453.98,
300461,4,219.15,712.18,
300462,5,35.34,155.26,
300462,6,11.53,59.80,
300462,5,7.55,34.29,
300462,3,11.83,32.46,
300462,3,29.73,79.72,
300462,4,106.55,381.47,
300462,6,443.94,2305.06,
300462,2,22.90,40.76,
300462,5,112.57,491.85,
300464,5,141.90,539.92,
300464,3,409.92,958.66,
300464,5,42.35,164.70,
300465,4,121.78,403.47,
300465,4,109.39,362.34,
300465,1,25.75,21.73,
300465,2,145.46,252.71,
300465,5,62.83,258.16,
300465,10,305.24,2530.28,
300465,3,25.25,63.45,
300465,4,60.33,194.13,
300466,4,22.56,66.02,
300466,5,17.57,61.47,
300466,3,43.70,95.77,
300466,2,203.77,301.72,
300466,5,243.12,896.38,
300466,6,491.13,2303.75,
300466,8,175.82,1033.45,
300466,2,7.48,10.46,
300467,3,74.97,203.56,
300467,3,7.94,21.92,
300467,5,47.39,202.58,
300467,3,8.30,22.00,
300467,5,23.69,96.80,
300467,2,77.09,130.87,
300467,5,83.60,353.80,
300467,6,125.66,644.82,
300467,5,85.57,378.60,
300467,9,61.24,468.24,
300467,4,22.08,77.92,
300467,2,533.46,879.66,
300467,4,7.67,26.93,
300469,3,201.93,456.84,
300469,9,243.60,1819.91,
300471,4,123.66,402.57,
300471,8,159.81,1109.61,
300471,3,19.66,49.78,
300471,6,33.99,177.93,
300471,4,135.70,442.38,
300471,3,103.97,250.66,
300472,4,25.87,96.20,
300472,4,76.30,284.64,
300472,4,54.90,206.21,
300472,5,123.82,570.47,
300472,1,230.64,214.84,
300472,1,21.98,20.66,
300472,6,300.83,1630.48,
300472,5,132.53,596.51,
300473,5,12.61,58.79,
300473,2,18.49,35.45,
300473,1,222.84,200.48,
300473,6,292.32,1585.14,
300473,5,34.91,165.69,
300475,3,96.77,260.34,
300475,4,303.66,1088.96,
300475,5,258.24,1108.75,
300475,2,19.60,35.46,
300475,3,31.48,84.10,
300475,4,111.27,377.66,
300475,4,534.99,1928.41,
300477,4,442.26,1504.16,
300477,7,109.50,592.91,
300477,7,420.42,2134.97,
300478,10,198.85,1608.74,
300478,1,64.11,53.30,
300479,5,230.16,1013.15,
300479,1,22.78,20.13,
300479,3,7.62,19.49,
300479,8,190.08,1406.84,
300479,5,102.82,429.97,
300479,3,219.60,574.96,
300479,6,298.94,1500.35,
300479,7,123.82,790.17,
300480,2,86.69,129.24,
300480,4,169.84,539.04,
300480,4,127.91,414.61,
300482,3,73.71,204.09,
300482,4,61.73,208.45,
300482,5,427.14,2012.07,
300482,4,126.06,466.71,
300482,5,65.58,299.95,
300482,5,408.24,1863.23,
300482,7,185.33,1164.32,
300483,2,85.41,144.10,
300483,3,495.21,1271.61,
300483,3,160.66,397.50,
300483,2,313.43,513.33,
300483,4,213.61,686.18,
300483,4,65.27,208.14,
300483,5,193.52,763.17,
300483,7,45.32,249.30,
300484,2,125.00,216.43,
300484,4,253.44,870.34,
300484,8,83.68,602.38,
300484,7,30.95,193.31,
300484,5,549.78,2285.96,
300484,3,64.17,165.24,
300484,1,113.63,95.55,
300484,3,400.68,1023.20,
300486,6,8.51,45.32,
300486,4,7.90,28.03,
300486,1,157.47,132.44,
300486,5,135.17,594.11,
300486,8,11.68,77.53,
300486,6,260.16,1370.52,
300487,3,13.38,32.40,
300487,2,25.20,38.36,
300487,1,78.34,58.16,
300487,4,415.80,1346.56,
300487,5,521.22,2048.12,
300487,2,8.24,13.02,
300487,4,500.82,1594.47,
300488,3,11.55,30.04,
300488,6,17.78,94.77,
300488,8,223.04,1546.48,
300488,4,118.59,377.59,
300488,7,142.27,885.18,
300488,6,34.16,173.36,
300488,3,125.80,350.65,
300488,4,23.23,80.51,
300488,1,136.75,120.10,
300488,2,123.02,221.45,
300494,2,258.48,436.33,
300494,2,433.02,721.49,
300494,4,8.64,29.19,
300494,5,107.85,445.79,
300494,5,74.58,304.21,
300494,4,34.68,104.30,
300494,2,181.28,290.63,
300494,6,32.74,173.95,
300494,1,19.46,16.11,
300494,5,11.64,45.29,
300494,3,93.98,219.33,
300494,5,209.10,874.03,
300494,2,18.11,31.36,
300494,3,25.46,65.15,
300494,4,216.48,715.30,
300497,4,23.11,68.50,
300497,8,315.32,1894.29,
300497,5,161.22,667.20,
300497,4,303.66,994.71,
300497,2,17.77,28.39,
300497,5,8.56,31.63,
300498,5,13.26,55.34,
300498,3,8.73,20.32,
300498,3,227.28,542.32,
300498,6,22.10,100.80,
300498,5,153.82,532.19,
300501,4,530.40,1759.02,
300501,4,72.93,259.24,
300501,5,203.36,901.36,
300501,4,396.90,1321.16,
300501,3,77.87,208.53,
300501,3,42.53,111.60,
300501,4,212.38,727.03,
300501,3,59.96,148.62,
300501,3,42.35,114.30,
300503,3,61.98,159.44,
300503,3,66.43,177.49,
300503,8,8.14,53.87,
300503,3,49.28,123.74,
300503,6,44.10,220.14,
300503,1,330.12,274.87,
300503,4,81.25,279.67,
300504,3,22.66,60.94,
300504,3,186.74,525.23,
300504,5,190.08,869.37,
300504,3,16.31,46.18,
300504,3,16.38,46.47,
300504,5,11.43,52.88,
300504,4,378.84,1368.34,
300504,3,13.71,37.46,
300507,4,259.44,904.51,
300507,5,192.29,824.16,
300507,2,301.46,538.91,
300507,7,98.30,610.64,
300508,4,25.18,85.56,
300508,2,48.92,86.92,
300508,4,231.12,796.33,
300508,4,162.79,597.05,
300508,5,13.44,55.38,
300508,2,8.14,14.15,
300513,6,453.60,2271.79,
300513,2,45.54,75.86,
300513,3,48.02,119.34,
300513,5,414.12,1649.97,
300513,3,44.24,109.12,
300513,3,49.28,114.94,
300513,3,135.43,318.90,
300513,5,107.50,419.50,
300514,5,188.40,910.14,
300514,4,77.32,290.88,
300514,7,391.02,2643.23,
300514,6,29.77,153.81,
300514,3,19.44,54.42,
300514,8,13.63,97.26,
300514,5,30.82,131.46,
300514,1,144.86,136.24,
300514,6,143.49,777.19,
300515,2,187.26,360.46,
300515,7,424.62,2640.15,
300515,5,12.73,58.89,
300515,2,89.57,163.22,
300515,3,169.31,456.05,
300515,2,126.50,207.30,
300516,3,43.16,107.38,
300516,9,142.03,1024.79,
300516,6,82.11,398.32,
300516,5,216.48,815.27,
300516,5,258.24,1054.27,
300516,7,455.28,2637.61,
300516,3,56.61,125.02,
300516,3,13.63,31.48,
300516,6,136.88,674.31,
300516,4,22.22,67.13,
300519,3,500.31,1328.34,
300519,5,11.38,55.33,
300519,3,542.64,1472.76,
300519,3,94.46,256.67,
300519,4,251.52,876.35,
300519,9,146.68,1189.44,
300519,6,255.36,1224.46,
300520,5,48.24,183.50,
300520,2,111.04,179.33,
300520,2,16.47,29.02,
300520,4,288.54,973.44,
300520,7,443.10,2568.82,
300521,3,437.64,1221.44,
300521,8,459.06,3509.97,
300521,5,23.74,106.16,
300521,4,48.15,178.28,
300521,2,19.78,35.77,
300521,6,17.46,92.15,
300521,2,173.54,299.72,
300523,2,12.04,19.32,
300523,4,412.44,1350.16,
300523,5,105.50,445.06,
300523,5,34.42,131.74,
300523,1,80.38,65.92,
300523,6,12.23,64.61,
300524,4,8.58,30.54,
300524,6,31.85,173.43,
300524,2,29.93,53.34,
300524,5,259.92,1238.41,
300524,5,144.10,658.22,
300525,4,214.43,703.49,
300525,4,519.69,1666.14,
300525,3,94.75,199.34,
300525,5,63.87,235.58,
300525,5,226.08,899.75,
300525,2,263.52,391.79,
300526,4,13.53,39.76,
300526,3,455.70,1120.79,
300526,5,24.05,92.77,
300527,5,224.16,1025.06,
300527,3,118.24,324.39,
300527,5,17.26,77.80,
300527,4,131.87,476.20,
300528,4,81.88,281.09,
300528,5,109.03,485.97,
300528,5,178.46,814.70,
300528,4,22.85,76.09,
300528,6,488.58,2710.04,
300529,8,334.85,2517.11,
300529,7,49.19,308.29,
300529,6,255.12,1356.32,
300529,3,21.89,59.67,
300533,6,34.82,165.25,
300533,5,17.57,71.97,
300533,5,30.16,115.84,
300533,3,444.78,1112.22,
300533,4,31.05,96.86,
300533,8,518.67,3482.82,
300533,3,178.29,446.44,
300533,1,137.81,121.40,
300534,1,118.24,91.09,
300534,4,125.53,408.97,
300534,4,73.71,226.20,
300534,5,391.02,1472.66,
300534,5,143.75,519.21,
