id,name,class,governorate,area,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
2299,Golden Care Pharmacy - Faisal,,Giza,Faisal,9,1,3,2025-02-18,0,3265
2300,Al Nozha Pharmacy - Faisal,,,,9,23,3,2024-11-30,0,2270
2301,Sunrise Pharmacy,,,,9,23,3,2024-09-01,0,1809
2302,Elite Pharmacy - Shubra,,Giza,Faisal,8,1,3,2025-01-31,0,8861
2303,Hope Pharmacy - Faisal,,,,9,23,3,2024-11-16,0,2687
2304,Silver Care Pharmacy,,Giza,Faisal,8,23,3,2025-08-18,0,1117
2305,Mira Pharmacy - Faisal,,Giza,Faisal,9,1,3,2025-08-25,0,6431
2306,El Zahraa Pharmacy - Faisal,,Giza,Faisal,9,23,3,2025-02-24,0,1584
2307,Angel Pharmacy - Nozha,,,,9,23,3,2025-07-16,1,2460
2308,Care 24 Seven - Faisal,,Giza,Faisal,10,1,3,2025-07-27,0,2608
2309,Green Leaf Pharmacy - Faisal,,Giza,Faisal,9,23,3,2025-04-20,0,8136
2310,Union Pharm,,Giza,Faisal,9,23,3,2025-04-24,0,9121
2311,Dr Medhat Pharmacy - Faisal,,Giza,Faisal,9,1,3,2025-04-28,0,5278
2312,Elite Pharmacy,,,,9,23,3,2025-08-03,0,1168
2313,Seha First Pharmacy,,Giza,Faisal,8,23,3,2025-07-13,0,8400
2314,Union Pharm,,Giza,Faisal,10,2,3,2025-07-08,0,7052
2315,El Baraka Pharmacy,,,,8,23,3,2025-07-31,0,2188
2316,Sunrise Pharmacy,,Giza,Faisal,9,23,3,2025-06-09,0,5823
2317,Omega Pharmacy - Obour,,,,9,1,3,2025-02-20,0,9631
2318,Star Care Pharmacy - Faisal,,,,8,23,3,2025-01-25,0,1985
2319,Seha First Pharmacy - Smouha,,,,10,23,3,2025-07-05,0,9660
2320,El Shifa Pharmacy,,,,9,1,3,2025-05-06,0,7363
2321,Salamtek Pharmacy - Faisal,,Giza,Faisal,9,23,3,2025-07-24,0,2867
2322,El Faraby Pharmacy,,,,10,23,3,2025-01-29,0,6448
2323,Ebn Sina Pharmacy,,,,10,1,3,2025-07-31,1,2685
2324,El Tourath Pharmacy - Zayed,,,,9,23,3,2024-10-08,0,3241
2325,Hope Pharmacy - Montaza,,,,10,23,3,2025-03-06,0,5964
2326,El Nasr Pharmacy,,Giza,Faisal,9,1,3,2024-09-12,0,9228
2327,Alpha Pharma,,Giza,Faisal,9,1,3,2025-01-24,0,2742
2328,Angel Pharmacy - Haram,,,,9,1,3,2025-02-10,2,5122
2329,Metro Pharmacy - Nozha,,,,8,23,3,2025-07-20,0,3333
2330,El Shifa Pharmacy - Montaza,,Giza,Faisal,10,1,3,2024-10-25,0,6851
2331,Union Pharm,,,,9,23,3,2025-04-09,0,8707
2332,City Care Pharmacy - Faisal,,Giza,Faisal,9,23,3,2025-07-03,0,6893
2333,Ebn Sina Pharmacy - Faisal,,Giza,Faisal,9,1,3,2025-05-30,0,9460
2334,Green Leaf Pharmacy,,,,8,23,3,2025-09-15,1,9700
2335,Nile Care Pharmacy - Helwan,,Giza,Faisal,8,1,3,2024-12-23,0,1720
2336,Metro Pharmacy - Faisal,,Giza,Faisal,9,23,3,2025-01-13,0,1715
2337,Life Line Pharmacy - Helwan,,,,9,2,3,2024-12-24,0,5633
2338,Health Gate Pharmacy - Faisal,,Giza,Faisal,8,23,3,2025-05-25,0,9177
2339,Union Pharm,,Giza,Faisal,9,23,3,2025-05-05,0,5510
2340,El Tourath Pharmacy - Oct City,,Giza,Mohandessin,8,23,4,2024-09-13,0,7739
2341,El Shifa Pharmacy - Obour,,,,9,23,4,2025-08-02,0,7395
2342,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,10,1,4,2025-01-10,0,6804
2343,Seha First Pharmacy - Mohandessin,,,,9,1,4,2025-07-08,0,1457
2344,Golden Care Pharmacy - Marg,,Giza,Mohandessin,8,23,4,2025-03-10,0,3957
2345,Ebn Sina Pharmacy,,Giza,Mohandessin,8,23,4,2025-07-12,0,3906
2346,Golden Care Pharmacy,,Giza,Mohandessin,10,23,4,2025-09-11,0,5403
2347,City Care Pharmacy - Mohandessin,,,,9,23,4,2024-12-16,0,4126
2348,Mira Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-07-23,0,1815
2349,Silver Care Pharmacy - Haram,,Giza,Mohandessin,10,23,4,2024-11-03,1,9580
2350,Alpha Pharma,,,,9,23,4,2025-05-19,0,6900
2351,Alpha Pharma,,Giza,Mohandessin,9,23,4,2025-06-12,0,6405
2352,Angel Pharmacy - Mohandessin,,Giza,Mohandessin,8,1,4,2025-04-10,0,8133
2353,Green Leaf Pharmacy - Agami,,,,8,23,4,2025-06-07,0,3080
2354,Family Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2024-11-30,0,9154
2355,Union Pharm - Mohandessin,,Giza,Mohandessin,10,2,4,2025-02-26,2,6369
2356,Star Care Pharmacy - Helwan,,Giza,Mohandessin,9,23,4,2024-11-15,0,2537
2357,Hope Pharmacy - Maadi,,Giza,Mohandessin,10,23,4,2025-05-11,0,1530
2358,Elite Pharmacy,,Giza,Mohandessin,8,23,4,2025-01-24,0,6831
2359,Life Line Pharmacy - Mohandessin,,,,9,23,4,2024-11-27,0,4443
2360,Life Line Pharmacy - Faisal,,,,9,1,4,2025-09-15,1,7826
2361,Misr Pharmacy - Smouha,,Giza,Mohandessin,9,1,4,2025-02-11,1,7110
2362,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2025-07-02,1,8372
2363,Health Gate Pharmacy,,,,8,23,4,2025-07-07,0,1617
2364,Al Nozha Pharmacy - Imbaba,,,,8,23,4,2025-06-19,0,5440
2365,Misr Pharmacy - Mohandessin,,,,9,23,4,2024-12-19,0,7066
2366,Pharma Plus,,,,9,23,4,2025-02-23,0,8638
2367,Al Amal Pharmacy,,,,9,23,4,2025-06-09,0,2089
2368,Seha First Pharmacy - Dokki,,Giza,Mohandessin,9,23,4,2024-09-16,0,7757
2369,Seha First Pharmacy - Maadi,,,,10,23,4,2025-07-30,0,7311
2370,Al Nozha Pharmacy,,,,9,23,4,2024-09-27,0,2696
2371,Pharma Plus,,,,9,23,4,2024-10-03,0,8490
2372,Better Life Pharmacy - Imbaba,,,,9,1,4,2024-11-17,0,1828
2373,Misr Pharmacy,,Giza,Mohandessin,9,23,4,2025-02-13,0,4620
2374,El Baraka Pharmacy,,,,9,23,4,2025-05-31,0,8636
2375,Metro Pharmacy,,,,10,23,4,2024-11-06,0,2548
2376,El Shifa Pharmacy - Montaza,,,,9,23,4,2024-09-08,0,3993
2377,Omega Pharmacy - Nozha,,Giza,Mohandessin,8,2,4,2024-12-08,0,1432
2378,Angel Pharmacy - Helwan,,,,9,1,4,2025-01-09,0,6640
2379,El Tourath Pharmacy - Imbaba,,,,9,1,4,2025-07-16,0,4442
2380,Better Life Pharmacy - Banha,,Giza,Mohandessin,9,1,4,2024-09-27,0,1035
2381,Omega Pharmacy - Rehab View,,Giza,Mohandessin,9,1,4,2024-10-03,0,6418
2382,Hope Pharmacy - Mohandessin,,,,8,23,4,2025-04-05,0,6326
2383,Green Leaf Pharmacy - Mohandessin,,,,9,23,4,2024-09-09,0,9408
2384,Nile Care Pharmacy - Mohandessin,,,,9,23,4,2024-12-30,0,6498
2385,City Care Pharmacy - Banha,,Giza,Mohandessin,8,23,4,2025-03-06,0,7915
2386,Silver Care Pharmacy,,Giza,Mohandessin,9,1,4,2025-01-03,0,2174
2387,Union Pharm - Dokki,,,,9,1,4,2025-06-03,0,5792
2388,Care 24 Seven - Mohandessin,,Giza,Mohandessin,10,2,4,2024-10-27,0,2079
2389,Al Nozha Pharmacy,,Giza,Mohandessin,9,23,4,2025-03-03,0,3530
2390,Angel Pharmacy - Mohandessin,,,,10,23,4,2025-05-08,0,1136
2391,El Tourath Pharmacy,,Giza,Mohandessin,9,23,4,2024-09-20,0,5170
2392,Star Care Pharmacy - Rehab View,,,,10,23,4,2025-01-28,0,3830
2393,Salamtek Pharmacy - Mohandessin,,,,8,23,4,2025-06-20,0,6781
2394,Elite Pharmacy,,,,9,23,4,2024-11-20,0,3227
2395,Better Life Pharmacy - Helwan,,Giza,Mohandessin,9,23,4,2025-02-22,0,2484
2396,Better Life Pharmacy,,Giza,Mohandessin,9,23,4,2025-02-20,0,1379
2397,Al Nozha Pharmacy - Mohandessin,,,,9,2,4,2024-09-06,0,3533
2398,Ebn Sina Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2024-10-17,0,9584
2399,Pharma Plus,,Giza,Mohandessin,8,1,4,2025-01-18,1,8053
2400,Al Amal Pharmacy - Mohandessin,,,,10,23,4,2024-11-30,0,5807
2401,Ebn Sina Pharmacy,,Giza,Mohandessin,9,23,4,2025-08-22,0,1571
2402,Health Gate Pharmacy - Smouha,,,,8,23,4,2025-07-10,1,7783
2403,Care 24 Seven,,,,9,23,4,2025-08-04,0,9608
2404,Care 24 Seven - Mohandessin,,Giza,Mohandessin,8,1,4,2025-02-17,0,7772
2405,Salamtek Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-01-16,1,9481
2406,El Tourath Pharmacy - Faisal,,Giza,Mohandessin,10,2,4,2025-05-11,0,7181
2407,Elite Pharmacy - Helwan,,Giza,Mohandessin,9,1,4,2025-09-07,0,8180
2408,Golden Care Pharmacy - Mohandessin,,Giza,Mohandessin,8,1,4,2025-06-20,0,6902
2409,Union Pharm,,,,9,23,4,2025-06-06,0,7708
2410,El Tourath Pharmacy - Mohandessin,,Giza,Mohandessin,10,1,4,2025-03-13,0,7918
2411,El Faraby Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2024-09-06,0,8023
2412,Metro Pharmacy - Faisal,,,,9,23,4,2025-02-16,0,6628
2413,Elite Pharmacy,,,,8,23,4,2025-03-14,0,9469
2414,Nile Care Pharmacy,,,,10,23,4,2025-08-03,0,9826
2415,El Tourath Pharmacy,,Giza,Mohandessin,9,23,4,2025-08-07,0,9747
2416,Life Line Pharmacy,,,,10,23,4,2024-10-18,0,7323
2417,Mira Pharmacy - Banha,,Giza,Mohandessin,9,2,4,2024-10-01,2,1774
2418,Alpha Pharma,,Giza,Mohandessin,9,1,4,2024-12-15,0,3257
2419,El Nasr Pharmacy,,Giza,Mohandessin,10,23,4,2024-11-11,0,2195
2420,Elite Pharmacy,,Giza,Mohandessin,9,23,4,2025-07-02,0,5912
2421,El Baraka Pharmacy - Haram,,,,9,23,4,2025-04-04,2,4350
2422,Better Life Pharmacy,,,,9,2,4,2025-09-15,0,6118
2423,Silver Care Pharmacy - Haram,,Giza,Mohandessin,9,23,4,2025-06-18,2,7767
2424,Al Nozha Pharmacy,,Giza,Mohandessin,8,23,4,2024-09-13,0,5074
2425,Silver Care Pharmacy,,,,9,2,4,2025-02-16,0,8425
2426,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2025-04-11,0,9323
2427,Misr Pharmacy - Banha,,Giza,Mohandessin,10,23,4,2025-07-06,0,3011
2428,Angel Pharmacy,,,,10,23,4,2024-12-30,0,1610
2429,Green Leaf Pharmacy - Mohandessin,,,,9,23,4,2025-09-15,0,4464
2430,Health Gate Pharmacy - Mohandessin,,,,9,23,4,2025-05-23,0,7316
2431,Elite Pharmacy - Obour,,Giza,Mohandessin,8,23,4,2025-09-11,0,8111
2432,Angel Pharmacy - Montaza,,Giza,Mohandessin,10,1,4,2025-03-17,0,4596
2433,Union Pharm - Maadi,,,,8,23,4,2025-06-04,0,1415
2434,Metro Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2024-09-03,0,3840
2435,Sunrise Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-25,0,3074
2436,Elite Pharmacy - Mohandessin,,,,8,2,4,2025-08-02,2,5242
2437,Life Line Pharmacy,,,,8,23,4,2025-08-10,0,3991
2438,Alpha Pharma,,Giza,Mohandessin,9,23,4,2025-06-24,0,8662
2439,Mira Pharmacy - Mohandessin,,,,10,23,4,2025-03-10,0,4321
2440,Better Life Pharmacy,,,,9,23,4,2025-06-21,0,3223
2441,Alpha Pharma - Mohandessin,,,,9,1,4,2025-09-02,0,7078
2442,El Hokama Pharmacy,,Giza,Mohandessin,9,1,4,2025-02-05,0,3021
2443,Hope Pharmacy,,Giza,Mohandessin,8,23,4,2025-03-25,0,7948
2444,City Care Pharmacy,,Giza,Mohandessin,9,23,4,2025-06-16,0,5450
2445,Misr Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-18,1,8038
2446,Seha First Pharmacy,,,,9,23,4,2025-09-13,0,9453
2447,Alpha Pharma,,Giza,Mohandessin,10,23,4,2024-09-15,0,5354
2448,El Nasr Pharmacy,,Giza,Mohandessin,9,23,4,2024-10-21,0,1026
2449,Nile Care Pharmacy,,,,8,1,4,2025-03-08,0,2686
2450,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2024-09-19,0,3550
2451,Star Care Pharmacy,,Giza,Mohandessin,8,23,4,2025-01-23,0,8022
2452,Star Care Pharmacy - Smouha,,,,10,23,4,2024-10-04,0,8017
2453,Star Care Pharmacy - Oct City,,,,9,1,4,2025-08-31,0,5800
2454,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-09-22,1,9871
2455,Green Leaf Pharmacy,,,,10,23,4,2024-11-09,0,9018
2456,El Faraby Pharmacy - Mohandessin,,,,10,23,4,2025-08-01,0,5899
2457,Metro Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-07-27,0,7149
2458,Nile Care Pharmacy - Maadi,,,,10,23,4,2025-07-01,0,2178
2459,Family Pharmacy - Mohandessin,,,,8,1,4,2024-10-29,0,1117
2460,Better Life Pharmacy - Mohandessin,,,,10,2,4,2025-03-08,0,8678
2461,Silver Care Pharmacy - Mohandessin,,,,9,23,4,2025-06-05,0,7896
2462,Dr Medhat Pharmacy,,,,9,23,4,2024-09-16,0,6557
2463,Al Amal Pharmacy,,,,9,23,4,2025-01-10,0,2120
2464,Metro Pharmacy - Faisal,,Giza,Mohandessin,9,23,4,2025-05-24,0,3922
2465,Sunrise Pharmacy - Obour,,Giza,Mohandessin,9,1,4,2024-12-07,0,8579
2466,Sunrise Pharmacy - Haram,,,,10,23,4,2025-02-06,0,9772
2467,Union Pharm,,Giza,Mohandessin,9,23,4,2025-05-20,0,6783
2468,Ebn Sina Pharmacy - Haram,,,,9,23,4,2024-12-14,0,5109
2469,Ebn Sina Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2024-09-04,0,6509
2470,Alpha Pharma,,Giza,Mohandessin,9,23,4,2025-09-09,2,7487
2471,El Nasr Pharmacy,,,,9,23,4,2025-03-18,0,5669
2472,Family Pharmacy - Oct City,,Giza,Mohandessin,9,23,4,2024-10-31,0,8236
2473,Hope Pharmacy - Haram,,,,8,23,4,2024-11-13,0,7599
2474,Sunrise Pharmacy - Imbaba,,Giza,Mohandessin,10,23,4,2025-02-16,2,2603
2475,Nile Care Pharmacy,,Giza,Mohandessin,10,23,4,2025-08-30,0,4755
2476,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-07-23,0,5935
2477,Golden Care Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-12-16,0,9113
2478,El Hokama Pharmacy - Square,,Giza,Mohandessin,10,23,4,2025-02-06,0,8845
2479,Family Pharmacy - Nozha,,,,10,23,4,2025-06-02,0,6232
2480,Pharma Plus - Marg,,,,9,23,4,2024-10-15,1,8800
2481,El Baraka Pharmacy,,Giza,Mohandessin,10,23,4,2025-03-04,0,1070
2482,Mira Pharmacy,,,,9,23,4,2025-04-20,0,1763
2483,Omega Pharmacy - Smouha,,Giza,Mohandessin,9,23,4,2025-06-17,2,4584
2484,El Tourath Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2024-12-22,1,5157
2485,Hope Pharmacy - Mohandessin,,,,10,23,4,2025-02-09,0,3715
2486,Pharma Plus,,,,10,23,4,2025-01-20,0,6367
2487,City Care Pharmacy,,Giza,Mohandessin,8,1,4,2025-02-21,0,5062
2488,Better Life Pharmacy,,Giza,Mohandessin,10,23,4,2025-02-08,0,3162
2489,Pharma Plus,,Giza,Mohandessin,10,23,4,2025-07-08,0,9993
2490,Care 24 Seven - Obour,,,,9,2,4,2025-02-25,1,5045
2491,Health Gate Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-05,0,2108
2492,Care 24 Seven,,,,9,23,4,2025-03-03,0,7785
2493,El Zahraa Pharmacy,,Giza,Mohandessin,9,2,4,2024-12-28,0,3908
2494,El Baraka Pharmacy,,Giza,Mohandessin,8,1,4,2025-06-14,0,3791
2495,Hope Pharmacy,,,,8,1,4,2025-05-15,0,7832
2496,El Faraby Pharmacy,,Giza,Mohandessin,10,1,4,2024-09-20,0,8059
2497,City Care Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2025-07-12,0,4680
2498,Misr Pharmacy,,Giza,Mohandessin,8,2,4,2025-07-06,0,7262
2499,Misr Pharmacy - Mohandessin,,Giza,Mohandessin,8,1,4,2025-05-10,0,6293
2500,Al Nozha Pharmacy,,Giza,Mohandessin,8,23,4,2025-05-13,0,3364
2501,Alpha Pharma - Banha,,Giza,Mohandessin,9,1,4,2025-04-04,0,8128
2502,Mira Pharmacy,,Giza,Mohandessin,9,23,4,2025-09-06,0,6176
2503,El Nasr Pharmacy,,Giza,Mohandessin,9,23,4,2024-12-10,2,3548
2504,Hope Pharmacy,,,,9,2,4,2025-08-27,0,8067
2505,Alpha Pharma - Mohandessin,,Giza,Mohandessin,9,1,4,2025-05-12,1,5866
2506,Metro Pharmacy,,,,9,23,4,2025-07-24,0,6157
2507,Angel Pharmacy,,Giza,Mohandessin,9,23,4,2025-03-31,0,4284
2508,Metro Pharmacy - Mohandessin,,,,8,23,4,2025-04-29,0,3592
2509,El Shifa Pharmacy - Helwan,,,,9,23,4,2025-07-01,0,3993
2510,El Tourath Pharmacy,,,,9,2,4,2024-11-13,0,4502
2511,Salamtek Pharmacy,,Giza,Mohandessin,8,2,4,2025-09-05,0,1590
2512,Al Amal Pharmacy - Mohandessin,,,,9,23,4,2025-02-28,0,7318
2513,Star Care Pharmacy,,Giza,Mohandessin,9,23,4,2025-05-15,0,2134
2514,Green Leaf Pharmacy,,Giza,Mohandessin,8,1,4,2025-02-16,0,6539
2515,Nile Care Pharmacy - Oct City,,,,9,23,4,2025-03-22,2,3648
2516,Metro Pharmacy,,Giza,Mohandessin,9,23,4,2025-09-14,0,4697
2517,El Hokama Pharmacy - Mohandessin,,Giza,Mohandessin,10,23,4,2025-01-05,0,8593
2518,Union Pharm,,,,10,2,4,2024-11-28,1,7032
2519,Sunrise Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2024-11-30,0,6390
2520,El Hokama Pharmacy - Mohandessin,,Giza,Mohandessin,10,2,4,2025-03-19,0,4051
2521,Dr Medhat Pharmacy - Haram,,Giza,Mohandessin,8,1,4,2024-11-16,0,5683
2522,Silver Care Pharmacy - Rehab View,,,,10,1,4,2025-09-13,0,8212
2523,El Nasr Pharmacy - Agami,,,,10,1,4,2025-03-30,0,9696
2524,El Faraby Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-06-24,0,4523
2525,Pharma Plus - Mohandessin,,Giza,Mohandessin,9,23,4,2024-11-18,0,7060
2526,El Tourath Pharmacy - Shubra,,,,9,1,4,2025-08-16,0,5166
2527,Ebn Sina Pharmacy,,Giza,Mohandessin,8,23,4,2024-09-30,0,1363
2528,Salamtek Pharmacy,,,,10,23,4,2025-03-14,0,2846
2529,El Shifa Pharmacy - Mohandessin,,Giza,Mohandessin,10,1,4,2025-06-15,0,4981
2530,Hope Pharmacy - Imbaba,,Giza,Mohandessin,10,2,4,2025-04-11,0,7608
2531,El Faraby Pharmacy,,,,8,1,4,2024-10-05,2,7270
2532,Alpha Pharma - Mohandessin,,Giza,Mohandessin,9,23,4,2025-07-31,0,2246
2533,El Baraka Pharmacy - Faisal,,,,9,23,4,2025-07-01,0,8327
2534,Angel Pharmacy - Imbaba,,,,9,23,4,2025-05-16,1,9836
2535,Ebn Sina Pharmacy,,Giza,Mohandessin,9,2,4,2024-10-09,0,8397
2536,Ebn Sina Pharmacy - Obour,,,,10,23,4,2025-03-08,0,4483
2537,El Nasr Pharmacy - Shubra,,Giza,Mohandessin,9,23,4,2024-09-24,0,9037
2538,Union Pharm - Mohandessin,,,,9,23,4,2025-02-26,0,6769
2539,Life Line Pharmacy,,,,10,23,4,2024-11-09,0,4194
2540,Blue Wave Pharmacy,,,,9,23,4,2025-07-18,0,6982
2541,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-11-02,0,3217
2542,El Hokama Pharmacy - Shubra,,Giza,Mohandessin,8,23,4,2025-01-19,0,2832
2543,Silver Care Pharmacy - Agami,,,,9,23,4,2025-01-19,0,5657
2544,Misr Pharmacy - Mohandessin,,Giza,Mohandessin,9,2,4,2024-11-21,0,8349
2545,Seha First Pharmacy,,Giza,Mohandessin,9,23,4,2025-06-28,2,3590
2546,Pharma Plus - Mohandessin,,Giza,Mohandessin,9,23,4,2024-12-18,0,9592
2547,El Tourath Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-08-29,0,1892
2548,Dr Medhat Pharmacy - Mohandessin,,Giza,Mohandessin,10,2,4,2025-05-16,0,6417
2549,Silver Care Pharmacy - Maadi,,Giza,Mohandessin,10,1,4,2024-11-05,0,6644
2550,El Tourath Pharmacy - Haram,,Giza,Mohandessin,9,23,4,2025-03-07,0,6175
2551,El Baraka Pharmacy - Nozha,,,,8,1,4,2025-06-28,0,5076
2552,Blue Wave Pharmacy - Helwan,,Giza,Mohandessin,10,23,4,2025-07-29,0,7912
2553,El Baraka Pharmacy - Faisal,,,,8,1,4,2025-05-05,0,9652
2554,Sunrise Pharmacy,,,,10,23,4,2025-04-18,0,5233
2555,Star Care Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-01-15,0,7267
2556,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-10-28,0,8384
2557,Mira Pharmacy,,Giza,Mohandessin,9,1,4,2024-10-18,0,3311
2558,El Zahraa Pharmacy - Montaza,,Giza,Mohandessin,10,23,4,2025-08-26,0,4431
2559,Star Care Pharmacy - Mohandessin,,,,9,2,4,2025-08-01,1,3453
2560,Sunrise Pharmacy - Maadi,,Giza,Mohandessin,8,23,4,2024-09-27,0,2712
2561,Care 24 Seven - Mohandessin,,,,10,1,4,2024-12-15,0,4896
2562,Golden Care Pharmacy - Smouha,,,,9,23,4,2025-08-19,0,8720
2563,Hope Pharmacy - Mohandessin,,Giza,Mohandessin,9,1,4,2024-10-11,1,7533
2564,Hope Pharmacy - Zayed,,Giza,Mohandessin,9,2,4,2025-07-01,0,7570
2565,Green Leaf Pharmacy - Helwan,,,,9,23,4,2025-06-27,0,1870
2566,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-07-12,1,7666
2567,Ebn Sina Pharmacy,,,,9,23,4,2025-02-12,0,3362
2568,Nile Care Pharmacy - Rehab View,,,,9,23,4,2024-11-13,0,5081
2569,Al Amal Pharmacy - Mohandessin,,,,8,23,4,2025-08-17,0,6831
2570,El Nasr Pharmacy - Mohandessin,,Giza,Mohandessin,8,1,4,2024-10-21,0,9923
2571,Al Amal Pharmacy,,Giza,Mohandessin,9,23,4,2025-04-14,0,4474
2572,Union Pharm - Mohandessin,,Giza,Mohandessin,8,23,4,2024-11-22,0,6805
2573,Dr Medhat Pharmacy - Oct City,,Giza,Mohandessin,8,23,4,2025-02-27,0,5166
2574,El Tourath Pharmacy,,Giza,Mohandessin,9,23,4,2024-11-21,0,5533
2575,Pharma Plus - Dokki,,Giza,Mohandessin,8,23,4,2025-04-03,1,1703
2576,Better Life Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-09-11,0,6084
2577,Life Line Pharmacy - Rehab View,,,,8,23,4,2025-01-03,0,7918
2578,Angel Pharmacy - Mohandessin,,Giza,Mohandessin,8,1,4,2025-09-12,0,7722
2579,Pharma Plus,,,,9,23,4,2025-08-23,0,5591
2580,Salamtek Pharmacy - Haram,,Giza,Mohandessin,8,23,4,2025-02-03,0,3947
2581,Misr Pharmacy - Nozha,,,,8,1,4,2025-05-13,0,2676
2582,El Baraka Pharmacy - Shubra,,,,9,1,4,2024-12-11,0,4971
2583,Silver Care Pharmacy - Mohandessin,,,,9,23,4,2024-09-28,0,2960
2584,Al Nozha Pharmacy - Montaza,,Giza,Mohandessin,9,23,4,2025-01-17,0,4436
2585,Health Gate Pharmacy - Mohandessin,,,,8,23,4,2025-06-28,1,4729
2586,El Baraka Pharmacy,,,,9,23,4,2024-09-22,1,7021
2587,Nile Care Pharmacy - Mohandessin,,Giza,Mohandessin,8,23,4,2025-05-07,1,8787
2588,Green Leaf Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2025-04-08,0,1241
2589,Elite Pharmacy - Shubra,,,,8,1,4,2025-01-11,0,3721
2590,Omega Pharmacy - Smouha,,Giza,Mohandessin,9,2,4,2025-02-24,0,7763
2591,Golden Care Pharmacy - Mohandessin,,,,9,23,4,2025-01-09,0,5148
2592,Nile Care Pharmacy,,,,8,23,4,2025-08-04,0,4911
2593,Golden Care Pharmacy - Banha,,Giza,Mohandessin,10,23,4,2025-06-12,0,4030
2594,Elite Pharmacy,,,,9,2,4,2025-06-13,0,1659
2595,Misr Pharmacy - Maadi,,Giza,Mohandessin,9,23,4,2025-08-22,0,7859
2596,Care 24 Seven - Maadi,,Giza,Mohandessin,9,2,4,2025-06-26,0,8037
2597,Green Leaf Pharmacy,,,,9,1,4,2024-11-18,2,4544
2598,Life Line Pharmacy,,Giza,Mohandessin,8,23,4,2024-09-03,0,4139
2599,Seha First Pharmacy,,,,9,23,4,2025-06-18,0,8971
2600,Union Pharm - Haram,,,,9,23,4,2025-02-11,0,3196
2601,Health Gate Pharmacy,,Giza,Mohandessin,8,23,4,2024-10-14,1,7339
2602,Care 24 Seven - Shubra,,,,8,23,4,2024-12-15,0,2509
2603,Alpha Pharma - Mohandessin,,,,9,23,4,2025-06-01,0,3695
2604,Al Amal Pharmacy - Mohandessin,,Giza,Mohandessin,9,2,4,2024-09-15,0,5327
2605,Misr Pharmacy - Marg,,,,9,1,4,2025-08-06,0,2274
2606,Union Pharm,,,,9,2,4,2025-07-03,0,1584
2607,Angel Pharmacy,,Giza,Mohandessin,8,23,4,2024-11-30,1,5157
2608,Hope Pharmacy - Mohandessin,,Giza,Mohandessin,9,23,4,2024-11-02,0,3938
2609,Salamtek Pharmacy - Mohandessin,,,,9,23,4,2025-02-10,0,4207
2610,Health Gate Pharmacy - Marg,,,,9,23,4,2025-04-20,0,9844
2611,Sunrise Pharmacy,,,,9,1,4,2024-10-22,0,5355
2612,Union Pharm - Mohandessin,,Giza,Mohandessin,8,1,4,2025-07-24,0,8292
2613,Hope Pharmacy,,Giza,Mohandessin,9,1,4,2025-02-27,0,1975
2614,Seha First Pharmacy - Shubra,,Giza,Mohandessin,9,23,4,2025-07-10,1,5341
2615,Seha First Pharmacy - Zayed,,Giza,Mohandessin,10,1,4,2025-01-11,0,8758
2616,Golden Care Pharmacy,,,,9,23,4,2025-09-09,1,3680
2617,El Baraka Pharmacy,,,,10,23,4,2025-05-02,1,9045
2618,El Hokama Pharmacy - Montaza,,Giza,Mohandessin,9,1,4,2024-10-12,0,7504
2619,Seha First Pharmacy,,Giza,Mohandessin,9,2,4,2025-01-17,0,3139
