invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
301139,1830,2024-12-23T11:47:49Z,,1358.3,,5,WINTER-FLYER,pending_hold
301148,1866,2024-12-17T06:08:05Z,,2086.49,2086.49,6,WINTER-FLYER,paid
301155,1908,2024-12-24T07:43:54Z,,3377.23,,6,RAMADAN-BUNDLE,paid
301163,1923,2024-12-02T15:05:32Z,,3478.92,,9,,canceled
301164,1931,2024-12-06T08:01:18Z,,2937.16,2937.16,4,NONE,paid
301165,1935,2024-12-09T12:10:06Z,,1739.26,,7,,pending_hold
301167,1935,2024-12-03T10:15:25Z,,6359.64,6359.64,8,NONE,paid
301170,1941,2024-12-11T10:00:52Z,,653.35,,7,LUX-R6,canceled
301174,1942,2024-12-25T07:50:04Z,,8863.71,,12,WINTER-FLYER,paid
301175,1948,2024-12-21T09:23:43Z,,3604.13,,7,LUX-R6,paid
301182,1958,2024-12-16T07:27:41Z,,2622.49,2622.49,10,LUX-R6,pending_hold
301187,1986,2024-12-22T10:28:19Z,,4104.79,,6,NONE,canceled
301189,1987,2024-12-12T13:11:21Z,,4054.59,4054.59,10,NONE,canceled
301190,1990,2024-12-05T14:13:24Z,,5613.6,,6,RAMADAN-BUNDLE,paid
301191,1992,2024-12-20T15:53:44Z,,4736.05,4736.05,9,NONE,paid
301192,1996,2024-12-06T09:58:40Z,,6981.51,,12,LUX-R6,paid
301193,1996,2024-12-05T14:47:44Z,,4662.31,,5,,canceled
301194,1996,2024-12-21T10:03:58Z,,1954.09,,5,WINTER-FLYER,paid
301199,2007,2024-12-14T13:48:37Z,,1564.16,,5,NONE,paid
301200,2011,2024-12-20T06:24:32Z,,1410.88,,3,,canceled
301203,2023,2024-12-19T09:10:39Z,,7127.17,,15,NONE,canceled
301204,2023,2024-12-15T14:11:06Z,,7491.36,7491.36,12,NONE,paid
301209,2034,2024-12-24T14:59:27Z,,1964.84,,5,,shipped
301211,2040,2024-12-13T06:09:04Z,,1421.38,,2,WINTER-FLYER,paid
301216,2049,2024-12-17T13:28:14Z,,5391.17,,10,WINTER-FLYER,shipped
301218,2054,2024-12-25T07:39:05Z,,3046.97,,2,WINTER-FLYER,paid
301237,2121,2024-12-19T09:52:55Z,,2569.81,2569.81,10,,pending_hold
301241,2131,2024-12-25T12:59:59Z,,1840.21,,6,NONE,canceled
301242,2131,2024-12-09T14:55:05Z,,2587.95,2587.95,3,,paid
301245,2134,2024-12-06T12:38:29Z,,4327.39,,8,,paid
301249,2138,2024/12/03 08:27,,5487.3,5487.30,10,NONE,shipped
301251,2146,2024/12/16 12:46,,4450.26,4450.26,8,,pending_hold
301253,2157,2024-12-19T12:16:28Z,,4851.56,,8,WINTER-FLYER,shipped
301255,2157,2024-12-05T08:56:28Z,,2208.54,2208.54,4,RAMADAN-BUNDLE,canceled
301259,2173,2024-12-25T08:42:15Z,,429.38,,2,LUX-R6,pending_hold
301260,2175,2024-12-17T06:59:40Z,,1851.17,,5,WINTER-FLYER,shipped
301261,2175,2024-12-25T08:00:37Z,,5961.55,,7,LUX-R6,paid
301266,2192,2024-12-25T10:34:00Z,,2047.27,,3,,shipped
301267,2196,2024-12-09T07:36:06Z,,5021.97,5021.97,9,WINTER-FLYER,paid
301275,2250,2024-12-07T13:58:06Z,,4867.75,4867.75,8,RAMADAN-BUNDLE,paid
301276,2255,2024-12-22T09:12:00Z,,3239.47,3239.47,6,NONE,shipped
301278,2259,2024-12-12T10:36:39Z,,2019.97,2019.97,2,WINTER-FLYER,shipped
301283,2283,2024-12-07T12:14:42Z,,1481.56,,5,LUX-R6,canceled
301285,2292,2024-12-22T10:03:33Z,,1961.07,1961.07,4,NONE,pending_hold
301295,2330,2024-12-25T13:54:06Z,,5670.56,5670.56,9,WINTER-FLYER,canceled
301296,2335,2024-12-21T10:06:39Z,,4002.91,,9,RAMADAN-BUNDLE,paid
301298,2340,2024-12-27T14:59:36Z,,1986.68,1986.68,6,,paid
301301,2356,2024-12-25T08:06:26Z,,2181.11,2181.11,5,NONE,pending_hold
301306,2359,2024-12-16T11:41:38Z,,3060.43,,5,LUX-R6,paid
301315,2371,2024-12-02T08:42:51Z,,3318.81,3318.81,7,WINTER-FLYER,shipped
301319,2377,2024-12-19T11:22:10Z,,402.58,402.58,4,LUX-R6,canceled
301321,2377,2024-12-07T11:13:01Z,,2801.4,2801.40,3,NONE,paid
301323,2380,2024-12-22T11:38:39Z,,4873.87,4873.87,8,,pending_hold
301324,2383,2024-12-28T12:27:10Z,,2841.61,,8,NONE,paid
301333,2400,2024-12-25T10:28:06Z,,1032.74,,6,WINTER-FLYER,shipped
301336,2416,2024/12/20 12:43,,2870.9,2870.90,8,,paid
301341,2419,2024-12-26T07:29:40Z,,3851.03,,6,WINTER-FLYER,paid
301346,2448,2024-12-19T10:14:23Z,,1416.59,1416.59,3,WINTER-FLYER,pending_hold
301347,2448,2024-12-11T10:37:18Z,,2453.2,,10,,shipped
301359,2462,2024-12-11T08:51:21Z,,2106.91,,4,RAMADAN-BUNDLE,paid
301361,2465,2024-12-02T07:58:26Z,,3178.33,,2,NONE,paid
301362,2472,2024-12-19T06:23:37Z,,2283.25,,8,NONE,paid
301363,2472,2024-12-06T09:45:57Z,,1589.1,,5,,paid
301367,2473,2024-12-22T09:43:35Z,,2250.84,,5,NONE,shipped
301369,2480,2024-12-07T11:34:30Z,,2339.27,,3,,paid
301372,2503,2024-12-21T12:15:57Z,,5874.28,,11,WINTER-FLYER,paid
301374,2518,2024-12-21T10:21:19Z,,5683.06,5683.06,12,,pending_hold
301375,2518,2024/12/01 16:43,,2818.55,,11,WINTER-FLYER,pending_hold
301379,2519,2024/12/11 14:45,,1331.7,,2,,canceled
301384,2539,2024-12-02T09:27:14Z,,4168.07,,5,WINTER-FLYER,pending_hold
301387,2544,2024-12-09T06:58:49Z,,5114.37,,3,WINTER-FLYER,canceled
301393,2560,2024/12/24 10:10,,1268.52,,4,NONE,pending_hold
301403,2582,2024-12-08T09:01:23Z,,4429.06,4429.06,8,NONE,paid
301409,2598,2024-12-26T13:22:39Z,,3940.31,,6,LUX-R6,canceled
301410,2601,2024-12-11T09:30:34Z,,6850.53,6850.53,8,WINTER-FLYER,shipped
301411,2602,2024-12-26T07:22:10Z,,3967.74,,8,WINTER-FLYER,pending_hold
301412,2602,2024-12-24T11:37:25Z,,1257.49,1257.49,5,,canceled
301413,2604,2024-12-03T16:53:37Z,,5351.6,,10,,paid
301414,2604,2024-12-24T09:47:29Z,,5846.04,5846.04,10,,paid
301418,2607,2024-12-04T07:04:06Z,,335.18,335.18,2,RAMADAN-BUNDLE,pending_hold
301419,2608,2024-12-28T07:59:09Z,,1435.53,,5,,pending_hold
301421,2611,2024-12-15T12:08:05Z,,6861.62,,9,RAMADAN-BUNDLE,paid
301422,2611,2024-12-16T11:21:10Z,,4086.19,,9,,pending_hold
301425,2631,2024-12-21T09:11:17Z,,2214.75,2214.75,6,RAMADAN-BUNDLE,pending_hold
301426,2633,2024-12-01T11:43:59Z,,2151.74,2151.74,9,,pending_hold
301428,2639,2024-12-07T06:31:17Z,,4363.39,,8,NONE,shipped
301431,2650,2024-12-17T10:10:02Z,,3256.07,3256.07,7,LUX-R6,paid
301436,2662,2024-12-27T06:31:47Z,,3230.95,3230.95,4,LUX-R6,shipped
301437,2668,2024-12-26T13:13:55Z,,1860.1,,6,NONE,paid
301452,2685,2024-12-26T08:20:21Z,,6125.7,6125.70,12,RAMADAN-BUNDLE,paid
301465,2729,2024-12-18T10:42:46Z,,4020.04,,8,,pending_hold
301467,2729,2024-12-17T10:37:05Z,,3615.18,3615.18,7,,paid
301468,2739,2024/12/18 11:01,,7545.74,,14,NONE,canceled
301471,2739,2024-12-08T07:15:47Z,,5744.85,5744.85,5,,shipped
301472,2739,2024-12-03T06:03:13Z,,3761.18,3761.18,11,,paid
301474,2743,2024/12/25 10:30,,2435.62,,5,NONE,shipped
301478,2754,2024-12-06T08:30:51Z,,5387.37,,11,WINTER-FLYER,paid
301479,2756,2024-12-09T10:02:11Z,,4755.04,4755.04,5,LUX-R6,paid
301484,2786,2024-12-27T08:41:47Z,,3944.55,,7,WINTER-FLYER,canceled
301487,2787,2024-12-25T10:44:44Z,,3084.99,,7,RAMADAN-BUNDLE,pending_hold
301488,2792,2024-12-02T10:48:41Z,,2151.66,2151.66,5,,paid
301497,1002,2025-01-20T09:07:30Z,,3047.32,3047.32,8,NONE,paid
301501,1015,2025/01/17 13:55,,7660.47,,11,NONE,canceled
301503,1019,2025-01-10T13:34:58Z,,5069.72,,13,,paid
301504,1021,2025-01-21T08:38:38Z,,3791.96,,9,WINTER-FLYER,canceled
301508,1024,2025/01/28 12:43,,4230.03,4230.03,3,RAMADAN-BUNDLE,canceled
301509,1025,2025-01-04T11:21:15Z,,2068.49,,6,NONE,canceled
301516,1042,2025-01-21T06:05:23Z,,5962.55,,10,WINTER-FLYER,paid
301518,1048,2025-01-06T13:57:34Z,,2329.29,,4,LUX-R6,paid
301520,1049,2025-01-21T11:43:20Z,,5867.68,,5,RAMADAN-BUNDLE,paid
301521,1052,2025-01-13T07:31:08Z,,1314.99,,5,WINTER-FLYER,pending_hold
301524,1056,2025-01-08T12:41:08Z,,1122.12,,5,NONE,canceled
301530,1089,2025-01-13T07:17:48Z,,4316.19,4316.19,9,LUX-R6,paid
301531,1091,2025-01-18T06:22:37Z,,872.41,872.41,3,LUX-R6,paid
301535,1100,2025-01-05T07:02:18Z,,4743.96,4743.96,5,,paid
301538,1106,2025-01-17T15:42:01Z,,3417.3,,9,NONE,shipped
301539,1111,2025-01-09T07:04:43Z,,5617.29,5617.29,7,NONE,paid
301541,1113,2025-01-06T13:19:39Z,,4316.04,,6,RAMADAN-BUNDLE,paid
301545,1116,2025-01-11T08:29:15Z,,6868.05,,11,LUX-R6,canceled
301546,1118,2025-01-20T06:20:45Z,,1710.7,,3,NONE,shipped
301549,1135,2025-01-21T07:47:58Z,,1531.76,1531.76,5,NONE,paid
301553,1141,2025-01-27T06:58:48Z,,1582.47,1582.47,6,LUX-R6,paid
301555,1141,2025-01-25T14:22:50Z,,1034.45,,2,NONE,paid
301556,1141,2025-01-21T09:51:40Z,,2892.48,,6,,shipped
301558,1143,2025-01-14T10:02:22Z,,1881.95,,4,WINTER-FLYER,shipped
301561,1155,2025-01-25T09:38:33Z,,5454.04,5454.04,12,NONE,paid
301565,1162,2025/01/15 12:18,,2798.99,2798.99,5,NONE,paid
301567,1174,2025-01-08T09:01:16Z,,5423.16,5423.16,9,WINTER-FLYER,shipped
301571,1181,2025-01-19T13:07:50Z,,1837.43,,5,NONE,paid
301572,1183,2025-01-09T11:09:44Z,,8364.56,8364.56,15,RAMADAN-BUNDLE,paid
301576,1199,2025/01/01 10:45,,3292.95,,5,,pending_hold
301578,1208,2025-01-12T10:37:42Z,,1263.89,,5,NONE,paid
301580,1211,2025-01-13T09:57:01Z,,1420.85,,6,WINTER-FLYER,shipped
301583,1232,2025-01-09T14:25:03Z,,2692.29,2692.29,9,,paid
301584,1232,2025-01-26T09:32:31Z,,756.78,,4,WINTER-FLYER,pending_hold
301589,1243,2025-01-22T11:56:41Z,,1336.87,,6,WINTER-FLYER,paid
301592,1250,2025-01-08T06:44:19Z,,773.51,,2,NONE,pending_hold
301593,1250,2025-01-06T09:35:59Z,,6642.91,,12,RAMADAN-BUNDLE,paid
301594,1250,2025-01-17T09:37:22Z,,4421.63,4421.63,10,RAMADAN-BUNDLE,canceled
301595,1250,2025-01-03T09:54:34Z,,2878.06,,7,NONE,canceled
301597,1254,2025-01-20T08:46:59Z,,2941.4,,8,RAMADAN-BUNDLE,paid
301598,1262,2025-01-18T16:57:29Z,,1655.57,,5,WINTER-FLYER,canceled
301599,1262,2025/01/28 11:59,,614.97,,3,,pending_hold
301602,1267,2025-01-17T15:50:55Z,,2820.85,2820.85,3,NONE,pending_hold
301615,1305,2025-01-12T12:41:40Z,,5729.28,,7,NONE,paid
301618,1312,2025-01-13T07:16:17Z,,1698.24,,9,,shipped
301626,1329,2025-01-03T10:28:19Z,,3189.61,3189.61,7,,pending_hold
301628,1332,2025-01-19T14:20:53Z,,3123.77,3123.77,6,LUX-R6,pending_hold
301630,1335,2025-01-13T06:35:05Z,,10988.96,10988.96,14,RAMADAN-BUNDLE,paid
301631,1336,2025-01-08T07:29:30Z,,4106.06,4106.06,6,RAMADAN-BUNDLE,paid
301633,1345,2025-01-26T12:33:29Z,,3150.05,3150.05,6,NONE,shipped
301636,1347,2025-01-07T08:14:13Z,,1855.93,1855.93,5,NONE,paid
301638,1348,2025-01-16T14:54:02Z,,6262.14,6262.14,8,NONE,paid
301642,1357,2025-01-05T12:16:06Z,,2706.92,,6,LUX-R6,canceled
301647,1382,2025-01-15T12:25:10Z,,2898.13,2898.13,7,WINTER-FLYER,shipped
301650,1388,2025-01-21T06:11:14Z,,1899.48,,7,,pending_hold
301651,1389,2025-01-21T11:03:21Z,,5546.34,,10,NONE,canceled
301653,1393,2025-01-15T12:58:51Z,,6564.07,,10,NONE,paid
301659,1403,2025-01-27T12:19:12Z,,3162.81,,8,WINTER-FLYER,pending_hold
301660,1404,2025-01-15T15:30:33Z,,3975.26,,8,WINTER-FLYER,paid
301663,1405,2025-01-08T06:45:25Z,,1713.96,,8,,shipped
301664,1405,2025-01-28T10:01:44Z,,1870.12,,7,NONE,paid
301668,1407,2025-01-21T09:32:36Z,,7719.07,7719.07,7,WINTER-FLYER,paid
301672,1410,2025-01-17T13:08:35Z,,3253.45,,3,,pending_hold
301674,1411,2025-01-13T12:31:55Z,,2567.54,2567.54,5,WINTER-FLYER,shipped
301678,1418,2025-01-19T13:15:17Z,,1728.56,,2,RAMADAN-BUNDLE,pending_hold
301689,1456,2025-01-01T10:06:56Z,,2691.72,2691.72,6,WINTER-FLYER,pending_hold
301690,1456,2025-01-17T12:33:31Z,,1493.1,,3,WINTER-FLYER,canceled
301691,1457,2025-01-26T12:44:06Z,,6559.79,6559.79,13,LUX-R6,paid
301693,1460,2025-01-15T06:25:15Z,,3629.38,3629.38,8,NONE,canceled
301702,1476,2025-01-23T06:38:51Z,,1926.6,1926.60,5,NONE,paid
301707,1494,2025-01-05T13:17:59Z,,3990.11,,8,LUX-R6,paid
301714,1535,2025-01-13T10:12:14Z,,426.18,426.18,2,NONE,paid
301715,1538,2025-01-21T07:26:03Z,,2422.67,2422.67,6,WINTER-FLYER,paid
301717,1546,2025-01-08T06:00:24Z,,3433.55,,8,NONE,canceled
301723,1564,2025-01-13T10:58:38Z,,1697.82,,3,LUX-R6,canceled
301728,1572,2025/01/26 10:44,,4968.24,,11,WINTER-FLYER,shipped
301731,1576,2025-01-14T10:35:41Z,,5116.61,,8,,paid
301737,1592,2025-01-26T10:24:07Z,,4737.81,4737.81,6,NONE,paid
301744,1596,2025-01-15T12:55:40Z,,2282.65,2282.65,5,NONE,pending_hold
301746,1597,2025-01-28T08:04:53Z,,7223.94,7223.94,8,NONE,paid
301751,1598,2025-01-01T11:16:30Z,,1652.36,,7,,pending_hold
301757,1612,2025-01-24T07:21:46Z,,3593.24,,12,NONE,shipped
301761,1629,2025-01-18T12:45:32Z,,4522.24,4522.24,6,NONE,paid
301766,1650,2025/01/21 15:43,,4068.82,,10,WINTER-FLYER,paid
301767,1657,2025-01-25T07:42:48Z,,7873.92,7873.92,9,NONE,pending_hold
301770,1669,2025-01-28T08:10:50Z,,5139.45,,5,LUX-R6,canceled
301774,1669,2025-01-20T12:10:57Z,,2088.28,,5,NONE,paid
301777,1671,2025-01-27T12:49:04Z,,379.48,379.48,4,LUX-R6,shipped
301778,1671,2025-01-11T16:09:55Z,,4845.68,,11,WINTER-FLYER,paid
301779,1673,2025-01-28T16:23:07Z,,3456.96,,8,NONE,shipped
301781,1673,2025-01-26T13:59:24Z,,2357.92,,10,LUX-R6,canceled
301785,1674,2025-01-27T10:47:44Z,,10657.43,,11,,shipped
301794,1702,2025-01-24T12:07:01Z,,2629.9,2629.90,7,WINTER-FLYER,paid
301797,1704,2025-01-16T11:36:31Z,,6068.15,,15,NONE,shipped
301800,1704,2025-01-19T18:36:57Z,,3468.68,,4,,paid
301802,1710,2025-01-18T08:49:18Z,,1251.39,,2,RAMADAN-BUNDLE,paid
301804,1710,2025/01/26 18:47,,3149.08,,4,WINTER-FLYER,paid
301805,1717,2025-01-11T11:59:11Z,,3029.56,3029.56,7,LUX-R6,canceled
301813,1728,2025-01-14T16:52:53Z,,5934.38,,6,NONE,shipped
301815,1734,2025-01-28T16:18:36Z,,1539.87,1539.87,5,LUX-R6,shipped
301821,1750,2025-01-16T12:23:54Z,,5514.82,,10,NONE,pending_hold
301822,1750,2025-01-21T07:18:30Z,,3189.56,,6,RAMADAN-BUNDLE,paid
301823,1752,2025-01-09T07:31:08Z,,6899.39,,8,RAMADAN-BUNDLE,pending_hold
301826,1758,2025-01-28T10:48:01Z,,633.14,633.14,5,NONE,canceled
301828,1768,2025-01-21T06:58:41Z,,1717.1,1717.10,7,LUX-R6,pending_hold
301829,1768,2025-01-01T12:19:13Z,,3957.87,,9,WINTER-FLYER,paid
301831,1782,2025/01/07 08:46,,4559.29,,9,NONE,pending_hold
301833,1791,2025-01-21T12:16:19Z,,1731.31,1731.31,4,RAMADAN-BUNDLE,paid
301838,1797,2025-01-06T08:26:43Z,,4817.08,4817.08,6,RAMADAN-BUNDLE,paid
301839,1799,2025/01/04 15:45,,6762.08,6762.08,13,NONE,paid
301843,1812,2025-01-13T13:33:41Z,,462.94,462.94,2,NONE,paid
301848,1826,2025-01-21T12:52:57Z,,4671.23,,9,RAMADAN-BUNDLE,paid
301853,1845,2025-01-16T10:34:29Z,,5223.23,,13,,pending_hold
301860,1862,2025-01-15T09:16:18Z,,3262.25,,7,LUX-R6,paid
301868,1879,2025-01-13T11:53:15Z,,4856.45,,6,NONE,pending_hold
301869,1886,2025-01-10T06:49:20Z,,7604.18,7604.18,15,LUX-R6,paid
301871,1892,2025-01-06T09:48:07Z,,2151.32,2151.32,4,NONE,shipped
301875,1919,2025-01-17T12:42:23Z,,5579.7,5579.70,5,RAMADAN-BUNDLE,pending_hold
301882,1926,2025-01-05T06:16:40Z,,5776.31,5776.31,8,,paid
301883,1927,2025-01-18T09:42:39Z,,9871.1,9871.10,14,LUX-R6,paid
301885,1927,2025/01/09 17:36,,2165.43,2165.43,5,NONE,paid
301892,1942,2025-01-25T10:36:35Z,,2899.7,2899.70,7,NONE,paid
301897,1953,2025-01-04T12:56:00Z,,4453.93,4453.93,9,WINTER-FLYER,paid
301900,1958,2025-01-16T09:55:16Z,,1943.19,,4,,shipped
301908,1984,2025-01-07T12:53:03Z,,3827.34,3827.34,8,NONE,pending_hold
301909,1985,2025-01-22T10:49:10Z,,2666.54,,5,RAMADAN-BUNDLE,paid
301918,2011,2025-01-03T14:05:36Z,,3344.26,,9,NONE,canceled
301920,2013,2025-01-03T14:02:32Z,,5914.68,5914.68,6,RAMADAN-BUNDLE,paid
301922,2023,2025-01-06T12:26:20Z,,747.04,747.04,4,NONE,shipped
301923,2025,2025-01-19T09:21:18Z,,2644.62,,5,WINTER-FLYER,paid
301933,2038,2025-01-15T15:53:03Z,,8111.04,,13,WINTER-FLYER,paid
301938,2044,2025-01-10T08:04:05Z,,1102.48,,4,RAMADAN-BUNDLE,paid
301940,2047,2025-01-22T16:18:01Z,,4686.03,,7,WINTER-FLYER,paid
301947,2076,2025-01-15T13:26:46Z,,4317.62,,8,WINTER-FLYER,paid
301949,2081,2025-01-06T08:46:37Z,,2433.46,,10,NONE,paid
301952,2087,2025-01-23T06:45:50Z,,2632.89,2632.89,4,WINTER-FLYER,pending_hold
301956,2091,2025-01-08T14:17:39Z,,2642.45,,6,NONE,shipped
301957,2100,2025/01/17 14:24,,2185.66,,4,NONE,shipped
301958,2104,2025-01-21T10:55:24Z,,3146.95,3146.95,9,WINTER-FLYER,paid
301959,2104,2025-01-14T09:36:53Z,,4048.45,4048.45,12,NONE,paid
301963,2120,2025-01-02T10:12:31Z,,1787.39,1787.39,6,NONE,canceled
301966,2123,2025-01-26T07:53:38Z,,2156.79,,6,LUX-R6,paid
301969,2130,2025-01-19T08:35:27Z,,1639.16,,4,RAMADAN-BUNDLE,pending_hold
301971,2130,2025-01-04T08:14:08Z,,2168.21,2168.21,8,NONE,paid
301977,2134,2025-01-08T08:17:40Z,,13815.17,,11,RAMADAN-BUNDLE,pending_hold
301981,2146,2025-01-27T11:41:33Z,,6843.1,6843.10,15,,paid
301982,2157,2025-01-10T13:32:51Z,,4771.51,,9,RAMADAN-BUNDLE,paid
301983,2157,2025-01-21T10:24:11Z,,1742.93,1742.93,7,LUX-R6,canceled
301985,2163,2025-01-15T12:21:08Z,,4678.05,4678.05,6,NONE,paid
301993,2186,2025-01-22T07:42:45Z,,2081.38,,11,,shipped
301995,2186,2025-01-28T08:45:37Z,,5806.43,,8,,shipped
301998,2196,2025-01-08T16:35:15Z,,3497.13,,9,NONE,canceled
301999,2196,2025-01-23T08:09:26Z,,5798.16,5798.16,4,RAMADAN-BUNDLE,paid
302005,2206,2025-01-07T11:02:12Z,,2224.98,,5,NONE,shipped
302011,2219,2025-01-08T08:55:37Z,,3133.09,,9,WINTER-FLYER,canceled
302014,2233,2025-01-16T10:57:38Z,,1626.61,,5,WINTER-FLYER,paid
302021,2244,2025-01-14T11:47:53Z,,3822.84,3822.84,6,,shipped
302024,2255,2025-01-20T09:53:14Z,,1470.97,1470.97,6,WINTER-FLYER,shipped
302025,2255,2025-01-22T08:14:38Z,,6993.14,,12,NONE,paid
302027,2264,2025-01-04T11:00:54Z,,1254.83,,2,,shipped
302028,2266,2025-01-02T06:04:32Z,,1814.58,,5,NONE,paid
302030,2266,2025-01-19T10:00:36Z,,1996.96,,6,LUX-R6,paid
302031,2273,2025-01-11T10:57:34Z,,1551.86,,5,LUX-R6,paid
302032,2273,2025-01-15T06:06:49Z,,4449.15,,13,WINTER-FLYER,canceled
302037,2293,2025-01-18T12:36:57Z,,4631.81,,14,NONE,shipped
302040,2300,2025-01-15T11:05:10Z,,2067.08,2067.08,5,,pending_hold
302041,2300,2025-01-15T12:37:13Z,,2395.41,2395.41,5,,shipped
302042,2301,2025-01-20T06:00:54Z,,5936.21,,9,NONE,paid
302043,2318,2025-01-06T08:02:21Z,,7489.09,,12,RAMADAN-BUNDLE,canceled
302052,2370,2025-01-06T10:25:05Z,,2816.25,,8,,paid
302056,2371,2025-01-19T07:21:19Z,,3909.3,,4,WINTER-FLYER,canceled
302057,2371,2025-01-21T11:22:29Z,,2889.62,,10,,paid
302060,2377,2025-01-16T11:23:41Z,,3421.88,,8,NONE,pending_hold
302063,2380,2025/01/01 15:24,,417.93,,2,NONE,pending_hold
302066,2381,2025-01-08T08:51:13Z,,1016.92,1016.92,4,NONE,canceled
302070,2388,2025-01-22T18:36:34Z,,3105.05,,5,NONE,shipped
302071,2394,2025-01-11T12:22:01Z,,7251.83,,11,WINTER-FLYER,shipped
302072,2398,2025-01-16T14:43:01Z,,808.86,,3,NONE,pending_hold
302075,2400,2025-01-27T06:09:37Z,,1345.68,,4,NONE,paid
302076,2400,2025-01-21T13:54:47Z,,3809.22,,10,LUX-R6,canceled
302077,2405,2025-01-11T09:32:50Z,,5654.38,,5,,paid
302078,2405,2025-01-04T09:32:43Z,,3189.87,,8,NONE,paid
302087,2448,2025-01-02T12:22:20Z,,8985.76,8985.76,11,NONE,pending_hold
302090,2450,2025-01-23T07:28:44Z,,2864.43,2864.43,8,,paid
302092,2454,2025-01-26T06:21:50Z,,1570.57,,4,NONE,paid
302101,2486,2025-01-01T10:14:33Z,,4054.63,,6,,paid
302102,2486,2025-01-05T12:11:44Z,,3570.4,3570.40,11,NONE,canceled
302104,2493,2025-01-26T11:25:39Z,,3403.1,3403.10,4,WINTER-FLYER,paid
302107,2503,2025-01-10T08:07:29Z,,2959.48,,7,NONE,shipped
302112,2535,2025-01-02T10:16:12Z,,2283.18,2283.18,4,RAMADAN-BUNDLE,paid
302113,2537,2025-01-10T12:44:34Z,,3904.99,3904.99,6,NONE,shipped
302116,2541,2025-01-19T10:19:38Z,,2428.32,2428.32,3,RAMADAN-BUNDLE,paid
302117,2542,2025-01-03T06:24:55Z,,2588.19,,8,NONE,shipped
302121,2549,2025-01-13T10:09:31Z,,5092.18,5092.18,15,,shipped
302122,2549,2025-01-20T06:23:26Z,,2533.98,,7,RAMADAN-BUNDLE,paid
302127,2561,2025-01-13T06:35:41Z,,4061.69,,8,NONE,paid
302129,2570,2025-01-01T14:13:39Z,,8624.51,,11,WINTER-FLYER,paid
302134,2577,2025-01-09T11:20:44Z,,4225.7,4225.70,6,WINTER-FLYER,canceled
302140,2583,2025-01-02T12:25:58Z,,871.94,,3,LUX-R6,paid
302141,2586,2025-01-14T12:31:55Z,,6725.77,,11,,shipped
302142,2589,2025-01-21T09:35:07Z,,1847.55,,2,,paid
302143,2598,2025-01-11T06:34:18Z,,1218.72,1218.72,4,LUX-R6,paid
302144,2598,2025-01-04T10:04:37Z,,4993.96,,8,,paid
302145,2601,2025-01-14T11:34:04Z,,3055.88,3055.88,7,,shipped
302154,2623,2025-01-08T09:16:25Z,,4061.53,,8,RAMADAN-BUNDLE,pending_hold
302156,2631,2025-01-25T11:11:29Z,,2157.96,2157.96,6,RAMADAN-BUNDLE,shipped
302157,2631,2025-01-09T09:48:59Z,,773.8,773.80,5,,paid
302158,2633,2025-01-18T14:23:57Z,,1490.37,,6,,paid
302163,2648,2025-01-18T11:22:17Z,,4599.28,4599.28,8,RAMADAN-BUNDLE,paid
302174,2675,2025-01-04T08:48:35Z,,8594.57,8594.57,10,,canceled
302179,2691,2025-01-10T12:05:53Z,,2709.45,2709.45,6,RAMADAN-BUNDLE,paid
302182,2701,2025-01-14T08:29:27Z,,3196.13,,5,,paid
302189,2712,2025-01-24T15:49:59Z,,3158.78,,5,LUX-R6,paid
302193,2721,2025-01-03T12:58:23Z,,3052.27,3052.27,9,NONE,shipped
302194,2723,2025-01-08T10:48:52Z,,4733.02,,7,WINTER-FLYER,canceled
302196,2726,2025-01-25T11:22:22Z,,2233.36,,8,NONE,pending_hold
302198,2737,2025-01-02T08:10:51Z,,3740.01,3740.01,8,WINTER-FLYER,paid
302200,2739,2025-01-19T12:20:51Z,,3395.8,3395.80,7,NONE,shipped
302204,2749,2025-01-06T08:25:22Z,,5772.46,5772.46,6,,paid
302207,2750,2025-01-18T14:12:24Z,,3354.17,,10,NONE,paid
302212,2755,2025-01-16T11:58:25Z,,6609.3,,8,NONE,canceled
302221,2780,2025-01-21T14:12:46Z,,1803.95,1803.95,7,WINTER-FLYER,canceled
302224,2783,2025-01-20T13:29:11Z,,6370.39,,12,LUX-R6,paid
302237,1003,2025-02-21T11:46:15Z,,3108.07,,6,WINTER-FLYER,paid
302238,1006,2025-02-16T14:07:16Z,,1101.08,1101.08,3,LUX-R6,shipped
302245,1019,2025-02-15T11:12:00Z,,2364.94,,6,RAMADAN-BUNDLE,canceled
302249,1022,2025-02-28T08:17:05Z,,6266.84,6266.84,7,,canceled
302251,1025,2025/02/11 09:23,,2685.21,2685.21,9,NONE,canceled
302253,1029,2025-02-28T07:33:55Z,,5573.57,,11,WINTER-FLYER,pending_hold
302281,1074,2025-02-20T09:25:04Z,,1218.11,,4,WINTER-FLYER,paid
302283,1074,2025-02-17T10:24:41Z,,3351.35,,3,LUX-R6,shipped
302285,1080,2025-02-10T13:26:37Z,,1432.28,,2,,paid
302289,1084,2025-02-17T07:53:45Z,,3558.64,,12,NONE,shipped
302290,1084,2025-02-24T12:08:14Z,,4231.86,4231.86,9,RAMADAN-BUNDLE,pending_hold
302291,1089,2025-02-15T13:36:28Z,,3590.21,,9,LUX-R6,paid
