invoice_line_id,invoice_id,quantity,unit_price,line_total,tax_regime_flag
850,300420,4,155.95,487.96,
851,300420,5,86.78,312.84,
852,300424,3,147.14,342.84,
853,300424,2,7.75 EGP,12.82,
854,300424,4,459.48,1486.09,
855,300424,2,103.68,159.06,
856,300424,2,428.82,642.18,
857,300424,2,428.82,667.85,
858,300424,4,383.88,1123.44,
859,300424,3,124.87,286.05,
860,300424,2,539.58,829.27,
861,300424,4,165.09,547.52,
862,300424,6,378.42,1910.16,
863,300424,7,323.82,1816.40,
864,300428,4,193.42,694.61,
865,300428,6,30.69,152.94,
866,300428,4,112.81,391.18,
867,300428,4,34.85,117.81,
868,300428,2,63.50,105.81,
869,300428,3,143.09,368.75,
870,300428,3,230.16,657.64,
871,300428,2,18.97,33.39,
872,300428,1,474.30,411.22,
873,300428,5,19.76,83.63,
874,300428,4,8.62 EGP,31.02,
875,300428,3,17.64,47.40,
876,300430,7,495.21,2754.03,
877,300430,4,448.56,1546.15,
878,300430,3,114.11,269.67,
879,300430,6,128.04,613.07,
880,300430,2,405.30,648.21,
881,300430,4,122.63,396.28,
882,300431,6,36.27,190.49,
883,300431,3,12.29,31.11,
884,300431,2,186.14,325.68,
885,300431,6,110.57 EGP,549.14,
886,300431,5,120.48,537.49,
887,300431,6,338.94 EGP,1824.05,
888,300431,4,92.64,315.81,
889,300431,5,8.10,36.15,
890,300438,4,34.49,117.28,
891,300438,2,150.94,261.71,
892,300438,2,344.61,586.57,
893,300438,3,24.96,66.22,
894,300438,6,469.71,2444.61,
895,300438,11,543.66,5246.50,
896,300438,3,162.27,396.61,
897,300438,6,63.07,295.98,
898,300438,4,130.42,434.06,
899,300441,5,201.72,748.67,
900,300441,6,219.76,947.33,
901,300441,4,86.27,250.64,
902,300442,6,135.17,621.89,
903,300442,3,25.78 EGP,62.18,
904,300442,4,43.65,130.09,
905,300442,4,43.11,125.57,
906,300442,3,24.58,60.53,
907,300442,3,12.08,27.94,
908,300442,1,85.49,60.53,
909,300442,6,170.02,827.66,
910,300445,6,204.39,1026.40,
911,300445,3,23.86 EGP,62.66,
912,300445,4,284.76,1005.43,
913,300445,6,218.40,1093.85,
914,300445,2,229.44,378.68,
915,300446,4,89.18,317.51,
916,300446,3,417.48,1059.44,
917,300446,5,16.40,67.97,
918,300446,4,93.31,320.20,
919,300446,7,30.99,191.90,
920,300446,2,109.86,192.31,
921,300446,9,48.92,400.32,
922,300446,4,326.66,1172.82,
923,300446,5,197.42,914.34,
924,300446,6,61.43,340.81,
925,300446,3,24.26,69.80,
926,300446,3,286.34,749.44,
927,300450,3,484.50,1119.11,
928,300450,6,111.27,525.55,
929,300450,6,35.48,162.60,
930,300450,5,139.39,547.59,
931,300450,5,16.60,72.52,
932,300450,3,189.83,480.98,
933,300450,3,11.48,27.69,
934,300451,3,122.72,322.58,
935,300451,3,17.23,49.77,
936,300451,1,310.59,278.51,
937,300451,4,122.72,457.11,
938,300451,4,110.09,383.19,
939,300451,2,81.95,148.89,
940,300451,2,149.72,267.34,
941,300451,5,48.42,215.35,
942,300451,5,195.98,870.77,
943,300451,4,495.21,1875.52,
944,300452,2,112.34,191.55,
945,300452,5,24.55,104.75,
946,300452,7,57.71,345.87,
947,300452,5,194.14,888.85,
948,300452,4,101.95,372.18,
949,300452,2,40.95,77.99,
950,300452,4,472.26,1788.31,
951,300454,5,245.76,1002.88,
952,300454,4,164.16,516.80,
953,300454,2,90.34,149.27,
954,300454,1,61.67,46.70,
955,300454,3,477.36,1135.27,
956,300454,4,324.14,1041.22,
957,300454,4,480.42,1481.25,
958,300454,1,163.86,126.32,
959,300454,3,189.55,482.78,
960,300454,4,412.02,1392.54,
961,300454,6,8.74,42.51,
962,300457,4,55.88,174.21,
963,300457,9,317.84,2186.78,
964,300468,5,66.86,300.11,
965,300468,5,60.57,264.53,
966,300468,5,43.16,167.90,
967,300468,2,8.04,14.70,
968,300468,3,471.75,1244.92,
969,300468,6,11.74,58.51,
970,300468,2,100.80,175.60,
971,300468,3,138.62,342.47,
972,300468,7,19.69,114.32,
973,300470,2,220.79,331.94,
974,300470,2,191.47,295.47,
975,300470,4,126.85,393.07,
976,300470,6,25.15,120.12,
977,300470,8,316.26,1996.42,
978,300481,3,32.87,84.63,
979,300481,5,303.98,1312.43,
980,300481,3,32.18 EGP,81.98,
981,300481,1,11.80,9.91,
982,300481,6,72.14,368.20,
983,300481,9,24.29,196.65,
984,300481,3,258.00 EGP,640.62,
985,300481,2,103.10,170.00,
986,300481,3,55.27 EGP,141.13,
987,300481,2,58.44,99.49,
988,300485,5,389.76,1694.39,
989,300485,4,139.13,482.12,
990,300485,4,32.54 EGP,113.35,
991,300485,4,255.12,852.88,
992,300485,3,32.34,84.57,
993,300485,4,207.87,758.98,
994,300485,4,31.45,121.05,
995,300485,4,409.50,1537.49,
996,300485,6,228.72,1318.06,
997,300489,5,96.96,422.80,
998,300489,1,17.59,16.76,
999,300489,5,8.40,38.57,
1000,300489,6,12.43,69.79,
1001,300489,4,22.87,80.40,
1002,300489,1,8.16,7.55,
1003,300489,4,44.55 EGP,159.75,
1004,300489,1,426.30,383.80,
1005,300490,5,163.15,629.53,
1006,300490,2,184.10 EGP,294.41,
1007,300490,9,122.76,871.96,
1008,300490,3,100.99 EGP,228.32,
1009,300491,6,21.82,106.17,
1010,300491,5,502.86,1854.26,
1011,300491,4,144.67,476.96,
1012,300491,4,31.75,102.07,
1013,300491,8,17.91,113.59,
1014,300491,3,301.77,748.05,
1015,300496,1,219.56,182.06,
1016,300496,3,85.64,214.10,
1017,300496,5,24.43,101.48,
1018,300496,2,178.64,313.34,
1019,300496,3,435.96,1093.76,
1020,300496,1,118.93,98.61,
1021,300496,4,17.26,57.46,
1022,300496,3,401.10 EGP,1070.49,
1023,300496,4,161.04,591.53,
1024,300499,4,31.42,110.61,
1025,300499,5,148.81,674.97,
1026,300499,4,391.44,1389.77,
1027,300499,3,430.92,1203.53,
1028,300499,3,132.00,351.21,
1029,300499,5,211.36 EGP,909.28,
1030,300499,1,510.51,429.14,
1031,300505,3,489.60,1279.33,
1032,300505,6,73.08,397.47,
1033,300509,1,57.16,50.93,
1034,300509,4,66.12,222.32,
1035,300509,4,98.40,356.81,
1036,300509,3,46.26,121.23,
1037,300509,3,217.92,554.21,
1038,300509,1,448.56,366.38,
1039,300509,4,201.93,653.61,
1040,300511,4,120.52,359.72,
1041,300511,2,24.53,33.79,
1042,300511,3,62.83,139.51,
1043,300511,6,13.10,63.34,
1044,300511,4,25.85,81.54,
1045,300511,3,169.31,396.92,
1046,300511,4,19.75,61.85,
1047,300511,2,80.07,120.60,
1048,300512,7,43.52,243.39,
1049,300512,2,80.46,134.42,
1050,300512,2,167.02,284.29,
1051,300512,6,297.05,1446.28,
1052,300512,3,7.40,19.31,
1053,300517,2,30.56,55.76,
1054,300517,3,501.84,1421.63,
1055,300517,2,77.09,139.16,
1056,300517,4,504.90,1882.26,
1057,300517,5,297.36,1325.76,
1058,300517,4,34.25,119.44,
1059,300517,3,140.90,421.07,
1060,300517,3,42.71,119.82,
1061,300517,1,33.30,30.69,
1062,300517,4,139.69,510.73,
1063,300517,5,66.86,294.24,
1064,300517,6,81.33,435.69,
1065,300517,4,123.42,452.05,
1066,300517,4,218.16 EGP,836.46,
1067,300522,6,100.90,436.61,
1068,300522,3,22.42,51.61,
1069,300522,5,18.32,66.53,
1070,300522,3,425.04,912.52,
1071,300522,5,11.93,43.17,
1072,300522,5,8.54,33.31,
1073,300530,1,117.76,99.36,
1074,300530,4,325.08,1178.66,
1075,300530,6,263.76,1362.13,
1076,300530,6,79.68,424.21,
1077,300530,3,48.74,121.71,
1078,300531,4,19.26,66.47,
1079,300531,5,219.97,834.24,
1080,300531,3,13.03,32.79,
1081,300531,1,126.02,95.88,
1082,300531,4,128.97,448.03,
1083,300531,2,403.62,639.92,
1084,300531,3,482.46,1156.83,
1085,300531,6,46.22,239.44,
1086,300532,3,237.60,658.11,
1087,300532,3,159.63,422.68,
1088,300532,8,65.39,464.41,
1089,300532,3,61.85 EGP,159.80,
1090,300532,5,95.33,417.30,
1091,300532,4,463.59,1647.28,
1092,300538,3,212.38,496.62,
1093,300538,4,7.62,25.18,
1094,300538,5,34.12,143.12,
1095,300538,1,79.36,65.49,
1096,300538,2,138.47 EGP,224.30,
1097,300541,4,142.03,428.07,
1098,300541,2,320.99,501.55,
1099,300541,3,412.44,927.59,
1100,300543,6,83.60 EGP,400.11,
1101,300543,3,8.23 EGP,19.42,
1102,300543,5,63.75,246.94,
1103,300543,5,316.26,1251.63,
1104,300545,5,138.78,644.48,
1105,300545,5,13.24,59.25,
1106,300545,3,30.56,83.57,
1107,300545,2,166.85,326.56,
1108,300545,4,24.14,88.51,
1109,300545,3,12.03,33.26,
1110,300545,3,22.25,60.02,
1111,300549,2,103.58,177.78,
1112,300549,4,12.81,42.82,
1113,300549,6,35.57,177.51,
1114,300549,3,152.30,395.42,
1115,300549,1,22.03,18.69,
1116,300549,2,59.05,99.91,
1117,300549,1,187.44,165.04,
1118,300549,4,31.61,117.63,
1119,300549,4,57.89,204.91,
1120,300549,2,26.09,45.55,
1121,300555,6,80.54,418.98,
1122,300555,6,7.88,38.45,
1123,300555,4,102.43,362.10,
1124,300555,4,515.61,1884.72,
1125,300555,4,244.80 EGP,860.44,
1126,300555,5,163.25,701.06,
1127,300556,3,293.90 EGP,755.32,
1128,300556,2,25.32,43.64,
1129,300556,4,8.20,28.12,
1130,300557,4,34.42,137.44,
1131,300557,2,59.11,112.58,
1132,300557,3,161.88,472.82,
1133,300557,4,16.61,60.44,
1134,300557,5,109.62,522.88,
1135,300557,5,109.50,453.61,
1136,300557,2,22.90,43.62,
1137,300558,5,140.45,625.47,
1138,300558,6,24.34,138.14,
1139,300564,5,101.76 EGP,383.33,
1140,300564,6,24.26,108.47,
1141,300564,5,17.62,67.39,
1142,300564,3,35.41,72.71,
1143,300564,2,35.48,53.99,
1144,300564,3,7.95,17.72,
1145,300564,4,190.65,564.32,
1146,300564,4,123.29,386.55,
1147,300564,2,510.00,773.03,
1148,300564,3,8.42,18.19,
1149,300564,4,60.45,174.17,
1150,300564,4,86.04,244.94,
1151,300564,5,206.44,747.61,
1152,300564,2,243.60,389.49,
1153,300568,5,314.37,1306.88,
1154,300568,7,80.78,421.72,
1155,300568,3,45.50,101.33,
1156,300568,2,99.17,147.86,
1157,300568,3,121.66,272.49,
1158,300568,3,126.85,290.61,
1159,300573,3,323.51,883.96,
1160,300573,5,11.51,54.09,
1161,300573,5,139.99,647.58,
1162,300573,3,195.78,532.84,
1163,300573,6,25.94,144.34,
1164,300573,4,409.50,1419.23,
1165,300573,4,31.25,120.55,
1166,300573,3,447.30,1187.09,
1167,300573,6,17.53,98.75,
1168,300573,3,121.84,329.33,
1169,300573,4,289.17,1127.38,
1170,300573,5,108.21,465.40,
1171,300573,2,8.37,16.22,
1172,300573,5,174.59,767.55,
1173,300574,5,18.74,71.28,
1174,300574,3,91.30,212.01,
1175,300574,6,138.02,658.37,
1176,300574,6,187.37,857.96,
1177,300574,9,405.30,2942.65,
1178,300574,6,65.09,296.45,
1179,300574,4,161.88,519.65,
1180,300574,3,224.40,591.54,
1181,300574,8,186.35,1116.44,
1182,300574,3,47.97,107.39,
1183,300577,1,33.07,27.01,
1184,300577,3,496.23,1137.29,
1185,300577,2,19.49,29.01,
1186,300577,5,226.08,849.10,
1187,300580,2,17.35,29.75,
1188,300580,4,319.10,1178.62,
1189,300580,5,304.61,1382.03,
1190,300580,6,13.21,63.70,
1191,300580,5,19.64,84.66,
1192,300580,6,236.40,1155.21,
1193,300581,5,138.73,519.23,
1194,300581,6,7.80,38.39,
1195,300581,2,187.17,295.38,
1196,300581,5,13.24,51.93,
1197,300581,7,32.11 EGP,184.37,
1198,300581,3,32.34,72.78,
1199,300581,6,30.20,142.91,
1200,300581,5,42.57,158.37,
1201,300582,2,8.68,15.11,
1202,300582,4,179.87,653.47,
1203,300582,3,237.36,641.40,
1204,300582,8,303.35,2217.38,
1205,300582,7,42.21,272.09,
1206,300582,1,8.18,7.28,
1207,300582,3,21.72,59.25,
1208,300582,2,32.80,60.75,
1209,300584,3,103.78,253.25,
1210,300584,5,64.42,283.05,
1211,300584,1,123.43 EGP,101.81,
1212,300584,6,454.44,2278.12,
1213,300584,4,45.99,156.99,
1214,300584,3,226.32,519.84,
1215,300585,7,206.64,1277.93,
1216,300585,4,454.44,1497.13,
1217,300585,3,17.21,43.61,
1218,300587,6,45.50,226.75,
1219,300587,1,143.75,120.79,
1220,300587,5,383.88,1646.07,
1221,300587,4,165.07,526.74,
1222,300587,4,35.38,124.57,
1223,300587,5,87.84,387.95,
1224,300587,2,526.32,921.94,
1225,300589,5,7.51,30.66,
1226,300589,5,145.77,524.42,
1227,300589,1,24.50,18.19,
1228,300589,3,501.84,1182.23,
1229,300589,5,106.20,415.91,
1230,300589,3,72.69,181.90,
1231,300589,8,227.04,1349.21,
1232,300589,2,244.32,365.19,
1233,300590,7,40.77,234.35,
1234,300590,4,238.80,768.59,
1235,300591,1,103.30,90.95,
1236,300591,3,308.70,861.53,
1237,300594,3,111.98,265.31,
1238,300594,5,75.83,302.17,
1239,300594,6,98.21,461.33,
1240,300594,1,61.85,55.31,
1241,300594,3,188.81,481.42,
1242,300594,3,87.17,222.31,
1243,300595,4,343.67,1050.83,
1244,300595,8,7.60,48.37,
1245,300595,3,229.68,547.90,
1246,300595,3,109.39,261.30,
1247,300595,4,137.86,437.70,
1248,300595,6,291.38,1297.39,
1249,300599,7,89.09,615.44,
1250,300599,3,7.32,21.08,
1251,300601,3,12.58,32.57,
1252,300601,5,19.13,78.45,
1253,300601,5,49.37 EGP,193.14,
1254,300601,8,55.27,361.29,
1255,300601,4,40.73,133.09,
1256,300601,3,32.44,84.61,
1257,300601,5,474.30,1983.47,
1258,300601,6,104.74,537.96,
1259,300601,5,34.58,147.34,
1260,300602,6,144.86,672.83,
1261,300602,4,414.12,1337.71,
1262,300602,6,139.38,689.61,
1263,300602,8,98.11,676.89,
1264,300602,3,154.58,400.24,
1265,300602,5,16.51,65.62,
1266,300602,3,31.15,79.69,
1267,300602,5,47.12,192.32,
1268,300607,6,304.61,1431.37,
1269,300607,5,73.16,305.26,
1270,300607,1,441.00,352.39,
1271,300607,3,94.85,226.33,
1272,300607,3,8.26,19.07,
1273,300607,6,458.22,2314.88,
1274,300620,3,30.23,79.90,
1275,300620,4,219.36,783.06,
1276,300620,4,66.19,218.83,
1277,300620,3,116.47,278.16,
1278,300620,4,412.02,1290.68,
1279,300623,2,32.14,61.27,
1280,300623,2,235.20 EGP,404.95,
1281,300623,3,11.44 EGP,32.97,
1282,300623,3,44.60,118.20,
1283,300623,3,58.19,151.82,
1284,300623,3,60.82,166.87,
1285,300623,6,7.41,40.74,
1286,300623,2,188.60,357.46,
1287,300623,8,221.04,1558.46,
1288,300623,6,180.93,1059.69,
1289,300623,4,428.40,1585.03,
1290,300623,4,60.70,222.06,
1291,300626,4,261.36,924.69,
1292,300626,3,60.02,163.89,
1293,300626,1,13.70,11.76,
1294,300628,4,57.89,198.71,
1295,300628,4,99.07,328.58,
1296,300628,8,17.48,122.58,
1297,300628,8,8.06,56.56,
1298,300628,5,65.88,278.07,
1299,300628,3,36.17,105.29,
1300,300628,6,31.81,165.69,
1301,300628,4,385.14,1374.79,
1302,300630,2,34.29,54.84,
1303,300630,3,34.88,78.05,
1304,300630,2,144.55,233.03,
1305,300630,2,191.66,307.69,
1306,300630,4,173.01,511.82,
1307,300630,2,24.96,37.21,
1308,300636,3,303.98 EGP,832.84,
1309,300636,7,161.88,1016.30,
1310,300636,3,499.29,1306.34,
1311,300636,4,113.40,422.23,
1312,300636,3,16.36,42.28,
1313,300636,7,131.08,798.77,
1314,300639,3,138.32,357.80,
1315,300639,6,30.66,157.92,
1316,300639,3,30.00,75.65,
1317,300639,3,187.37,478.88,
1318,300639,3,496.74,1285.26,
1319,300639,3,70.96,173.81,
1320,300639,4,162.94,490.23,
1321,300644,3,87.07,197.91,
1322,300644,5,34.49,125.99,
1323,300644,2,459.51,687.09,
1324,300644,3,107.50,253.15,
1325,300644,6,458.64,2121.64,
1326,300644,6,183.74,795.03,
1327,300644,6,25.13,111.20,
1328,300651,5,29.83,127.39,
1329,300651,5,505.41,2155.02,
1330,300651,4,522.75,1795.55,
1331,300651,6,289.49,1422.93,
1332,300651,4,165.98,562.55,
1333,300651,3,30.00,71.26,
1334,300651,6,85.96,439.72,
1335,300651,4,93.02,314.71,
1336,300651,6,82.82,431.90,
1337,300651,6,141.97,654.78,
1338,300651,3,42.80,110.92,
1339,300658,4,225.12,752.68,
1340,300658,3,170.90 EGP,450.03,
1341,300658,4,560.49,2020.43,
1342,300658,4,42.35,158.54,
1343,300663,2,78.50,139.77,
1344,300663,3,110.45,287.03,
1345,300668,3,91.97,247.56,
1346,300668,3,117.29,326.17,
1347,300668,3,523.77,1437.08,
1348,300668,4,74.97,265.43,
1349,300668,7,534.48,3388.84,
1350,300668,6,245.52,1271.12,
1351,300668,6,57.65,307.68,
1352,300668,4,254.88,870.29,
1353,300668,2,465.12,857.92,
1354,300668,6,504.39,2746.31,
1355,300670,5,172.30,726.26,
1356,300670,6,160.97,839.27,
1357,300670,3,333.90,814.79,
1358,300670,3,183.04,474.87,
1359,300670,3,18.13,47.97,
1360,300670,5,226.32,911.63,
1361,300670,5,18.31,84.35,
1362,300670,3,25.73,66.59,
1363,300670,1,23.57,18.99,
1364,300670,3,324.77,846.37,
1365,300676,3,47.03,121.72,
1366,300676,3,394.80,1024.85,
1367,300676,3,108.09,282.37,
1368,300676,3,218.88,540.38,
1369,300676,6,95.04,461.31,
1370,300676,3,56.18,136.43,
1371,300676,4,131.34,415.53,
1372,300682,3,155.04,388.29,
1373,300682,3,101.86,267.92,
1374,300682,5,12.64,56.64,
1375,300682,5,82.90,361.83,
1376,300682,5,33.46,145.64,
1377,300686,4,159.60,521.82,
1378,300686,7,99.46,515.97,
1379,300686,3,11.40,28.34,
1380,300686,4,139.00,401.63,
1381,300686,5,87.26,310.43,
1382,300686,3,7.34,17.37,
1383,300686,2,16.81,27.91,
1384,300686,7,21.67,119.08,
1385,300686,5,26.30,105.49,
1386,300686,4,293.58,860.78,
1387,300686,4,11.74,36.88,
1388,300686,7,85.17,472.91,
1389,300688,4,42.35,156.37,
1390,300688,3,45.90,114.33,
1391,300688,4,215.05,735.70,
1392,300688,6,112.10,552.55,
1393,300689,3,93.89,244.61,
1394,300689,4,487.56 EGP,1637.40,
1395,300689,3,143.94,367.32,
1396,300689,2,16.88,26.99,
1397,300689,2,87.26,157.88,
1398,300689,2,55.51,87.73,
1399,300689,6,471.75,2777.86,
1400,300689,4,8.69,26.83,
1401,300689,6,330.44,1619.89,
1402,300689,9,7.73,58.79,
1403,300690,4,294.21,1073.53,
1404,300690,3,13.26,36.66,
1405,300690,2,23.40,45.04,
1406,300690,5,11.78,53.77,
1407,300690,7,222.96,1416.87,
1408,300690,3,323.82,955.23,
1409,300690,5,79.05,366.67,
1410,300690,6,113.52,602.57,
1411,300691,8,190.78,1426.65,
1412,300691,5,380.10,1696.28,
1413,300691,5,45.14,204.37,
1414,300691,4,405.72,1467.87,
1415,300691,2,47.39,85.45,
1416,300691,8,30.59,219.88,
1417,300691,6,32.41,168.64,
1418,300697,4,7.74,26.42,
1419,300697,5,126.50,557.43,
1420,300697,3,128.44,332.86,
1421,300697,4,342.09,1207.72,
1422,300697,4,63.68,210.71,
1423,300697,5,12.09,55.19,
1424,300697,6,178.11,1017.88,
1425,300697,3,12.65 EGP,33.47,
1426,300697,3,64.36,167.51,
1427,300697,4,8.58,29.03,
1428,300697,2,145.31 EGP,268.52,
1429,300697,2,78.03,140.66,
1430,300697,4,44.82 EGP,157.14,
1431,300697,3,234.24,579.75,
1432,300699,5,194.96,923.26,
1433,300699,3,157.78,449.07,
1434,300702,2,47.70,81.29,
1435,300702,8,95.33,658.14,
1436,300702,5,517.65,2227.08,
1437,300702,5,136.36,557.23,
1438,300702,5,30.66,121.55,
1439,300702,2,8.20,13.13,
1440,300702,3,45.68,113.43,
1441,300708,1,409.50,332.61,
1442,300708,6,300.83 EGP,1393.75,
1443,300708,3,16.69,35.59,
1444,300708,5,288.86,1169.04,
1445,300710,3,41.40,109.07,
1446,300710,7,121.42,749.00,
1447,300710,4,64.97,221.81,
1448,300710,2,72.53,128.92,
1449,300710,1,262.80,229.26,
1450,300710,4,247.20,845.17,
1451,300710,4,17.80,62.37,
1452,300710,4,501.84,1820.70,
1453,300710,6,11.81,61.68,
1454,300710,5,23.04,101.99,
1455,300715,4,430.50,1426.53,
1456,300715,1,18.58,16.25,
1457,300720,1,333.90,286.83,
1458,300720,5,158.23,706.67,
1459,300720,5,75.12,327.48,
1460,300720,2,287.28,507.17,
1461,300720,4,196.60,673.39,
1462,300720,4,184.27,673.38,
1463,300724,3,82.97,220.10,
1464,300724,6,387.24,2054.15,
1465,300724,3,333.59,847.21,
1466,300724,5,12.11,48.57,
1467,300725,5,155.50,617.98,
1468,300725,3,479.91 EGP,1241.88,
1469,300725,5,129.33,526.82,
1470,300725,3,457.38,1054.46,
1471,300725,4,535.50,1807.21,
1472,300725,6,11.86,61.46,
1473,300725,6,45.32,218.03,
1474,300725,3,136.09,349.97,
1475,300726,4,182.16 EGP,653.50,
1476,300726,5,91.01,370.75,
1477,300726,6,84.94,420.79,
1478,300726,4,8.34,28.65,
1479,300726,4,55.69,174.86,
1480,300733,8,7.55,55.72,
1481,300733,6,11.26,61.69,
1482,300733,2,511.53,969.39,
1483,300733,4,8.54,31.04,
1484,300733,4,513.57,1709.11,
1485,300733,8,56.73,395.74,
1486,300736,6,18.45,78.19,
1487,300736,4,19.04,57.98,
1488,300736,3,455.28,1025.01,
1489,300736,6,56.91,265.59,
1490,300736,2,59.78,93.99,
1491,300739,2,56.73,90.44,
1492,300739,1,106.91,84.50,
1493,300739,3,13.18,34.24,
1494,300739,4,8.00,24.79,
1495,300739,6,181.46,959.21,
1496,300740,6,134.24 EGP,637.46,
1497,300740,6,25.10,112.31,
1498,300740,2,11.81,18.78,
1499,300740,5,31.94,120.13,
1500,300740,5,17.71,62.90,
1501,300740,5,520.71,2110.72,
1502,300740,3,141.50,313.37,
1503,300740,10,24.48,200.70,
1504,300741,3,45.09,118.87,
1505,300741,7,25.80 EGP,145.38,
1506,300741,2,251.52,392.23,
1507,300741,8,243.36,1775.19,
1508,300741,3,47.39,131.69,
1509,300741,3,461.55,1169.99,
1510,300741,5,77.17,352.50,
1511,300741,2,164.92,276.27,
1512,300741,4,25.73,84.98,
1513,300746,2,508.47 EGP,728.43,
1514,300746,2,152.76,219.71,
1515,300746,5,86.19,352.90,
1516,300746,2,98.30,148.29,
1517,300746,2,8.40,13.29,
1518,300746,3,215.05,462.58,
1519,300746,7,44.19,228.97,
1520,300746,5,59.54,205.21,
1521,300750,3,82.82,223.31,
1522,300750,5,230.64,999.83,
1523,300750,3,117.53,298.99,
1524,300750,3,86.98,227.46,
1525,300750,4,83.21,254.32,
1526,300750,2,450.66,775.22,
1527,300750,5,83.45,357.99,
1528,300750,5,155.95,635.67,
1529,300752,2,153.82,281.37,
1530,300752,4,17.55,65.38,
1531,300752,4,45.77,161.48,
1532,300752,3,534.99,1491.12,
1533,300752,4,83.92,309.30,
1534,300754,2,45.18,67.06,
1535,300754,6,403.62,1711.25,
1536,300754,2,22.78,35.23,
1537,300754,4,140.45,444.30,
1538,300754,6,128.83,602.40,
1539,300754,5,413.28,1610.38,
1540,300754,7,32.14 EGP,166.36,
1541,300754,8,18.70,117.61,
1542,300758,4,86.35,275.93,
1543,300758,5,101.57,402.51,
1544,300758,3,17.33,42.38,
1545,300758,3,224.27,526.00,
1546,300758,5,539.07,1975.65,
1547,300758,4,42.30,135.52,
1548,300758,7,158.75 EGP,921.71,
1549,300758,6,24.62,123.54,
1550,300758,3,25.42,56.95,
1551,300762,3,489.09,1388.70,
1552,300762,4,521.22,2021.71,
1553,300765,2,17.24,30.79,
1554,300765,2,7.56,14.24,
1555,300765,2,234.48,402.83,
1556,300765,5,136.75,673.50,
1557,300765,4,556.41,2077.30,
1558,300765,6,435.96,2329.70,
1559,300765,2,139.69,238.87,
1560,300765,3,22.61 EGP,62.49,
1561,300765,4,560.49,2075.48,
1562,300765,6,459.00 EGP,2565.24,
1563,300765,3,396.90,1031.03,
1564,300765,3,23.69,61.62,
1565,300765,4,128.86,469.90,
1566,300765,4,64.72,246.87,
1567,300765,6,119.42,634.34,
1568,300773,1,7.82,7.01,
1569,300773,3,13.13,33.23,
1570,300773,3,387.66,1060.82,
1571,300773,3,173.18,449.10,
1572,300774,4,58.62,168.99,
1573,300774,3,171.25,373.47,
1574,300782,3,467.16,1317.22,
1575,300782,9,171.78,1413.92,
1576,300782,1,75.20,61.98,
1577,300782,4,515.61,1766.76,
1578,300784,6,542.64,2419.73,
1579,300784,9,8.18,60.08,
1580,300784,5,171.95,672.37,
1581,300784,4,8.16,26.75,
1582,300784,4,46.13,128.61,
1583,300784,8,13.33,78.82,
1584,300784,3,79.99,192.38,
1585,300784,4,34.16,106.90,
1586,300784,7,7.58,39.67,
1587,300788,3,7.83,19.78,
1588,300788,2,119.53,200.29,
1589,300788,2,181.81,302.55,
1590,300788,8,115.05,740.56,
1591,300788,2,100.03,170.84,
1592,300788,4,236.16,812.88,
1593,300788,5,7.88,32.62,
1594,300788,3,302.40,744.26,
1595,300788,2,218.16,372.63,
1596,300788,3,12.29,29.66,
1597,300790,5,34.75,149.74,
1598,300790,2,236.88,376.02,
1599,300790,5,13.54,55.32,
1600,300790,3,213.41,529.51,
1601,300790,2,548.76,892.81,
1602,300792,5,480.93,1847.67,
1603,300792,5,528.36,2138.10,
1604,300792,5,215.05,830.53,
1605,300792,3,329.81,860.10,
1606,300792,7,24.77,133.04,
1607,300792,5,11.75,47.54,
1608,300792,4,75.99,253.29,
